millis,raw_data_hex
3728,55 08 00 04 05 02 0f 4f 18 55
3891,55 16 00 04 01 02 47 32 34 56
4080,55 08 00 03 04 0c 03 1b c9 55
4189,55 0a 00 04 03 05 01 00 ff 1d
4387,55 0b 00 04 03 06 00 00 80 3f
4486,55 0a 00 04 03 07 01 01 01 9c
4857,55 0a 00 04 03 05 01 01 01 9d
4956,55 0a 00 04 03 05 01 01 01 9d
5254,55 0a 00 04 03 07 01 01 03 1d
8729,55 0b 00 04 03 06 00 00 c8 42
13693,55 0b 00 04 03 06 00 00 c8 42
17169,55 0a 00 04 03 07 01 01 02 dc
18162,55 0a 00 04 03 07 01 01 03 1d
18757,55 0b 00 04 03 06 00 00 80 3f
23623,55 0b 00 04 03 06 00 00 80 3f
28589,55 0b 00 04 03 06 00 00 80 3f
28688,55 0a 00 04 03 07 01 01 02 dc
29185,55 0a 00 04 03 07 01 01 03 1d
33555,55 0b 00 04 03 06 00 00 80 3f
38521,55 0b 00 04 03 06 00 00 00 40
43487,55 0b 00 04 03 06 00 00 80 3f
48453,55 0b 00 04 03 06 00 00 80 3f
53419,55 0b 00 04 03 06 00 00 80 3f
54015,55 0a 00 04 03 07 01 01 02 dc
54412,55 0a 00 04 03 07 01 01 01 9c
55008,55 0a 00 04 03 07 01 01 03 1d
58385,55 0b 00 04 03 06 00 00 80 3f
60869,55 0a 00 04 03 07 01 01 01 9c
61365,55 0a 00 04 03 07 01 01 03 1d
63352,55 0b 00 04 03 06 00 00 80 3f
68319,55 0b 00 04 03 06 00 00 e0 41
73286,55 0b 00 04 03 06 00 00 80 3f
77259,55 0a 00 04 03 07 01 01 01 9c
77855,55 0a 00 04 03 07 01 01 03 1d
78252,55 0b 00 04 03 06 00 00 20 41
79742,55 0a 00 04 03 07 01 01 02 dc
80239,55 0a 00 04 03 07 01 01 01 9c
80835,55 0a 00 04 03 07 01 01 03 1d
81829,55 0a 00 04 03 07 01 01 01 9c
82723,55 0a 00 04 03 07 01 01 03 1d
83319,55 0b 00 04 03 06 00 00 00 40
84312,55 0a 00 04 03 07 01 01 01 9c
85206,55 0a 00 04 03 07 01 01 03 1d
86299,55 0a 00 04 03 07 01 01 01 9c
86696,55 0a 00 04 03 07 01 01 02 dc
87292,55 0a 00 04 03 07 01 01 03 1d
88186,55 0b 00 04 03 06 00 00 80 3f
93153,55 0b 00 04 03 06 00 00 80 3f
93253,55 0a 00 04 03 07 01 01 02 dc
93650,55 0a 00 04 03 07 01 01 01 9c
94147,55 0a 00 04 03 07 01 01 03 1d
98120,55 0b 00 04 03 06 00 00 80 3f
98220,55 0a 00 04 03 07 01 01 02 dc
99610,55 0a 00 04 03 07 01 01 03 1d
103186,55 0b 00 04 03 06 00 00 00 40
108054,55 0b 00 04 03 06 00 00 80 3f
113120,55 0b 00 04 03 06 00 00 80 3f
117988,55 0b 00 04 03 06 00 00 80 3f
122955,55 0b 00 04 03 06 00 00 80 3f
126928,55 0a 00 04 03 07 01 01 01 9c
127425,55 0a 00 04 03 07 01 01 03 1d
127922,55 0b 00 04 03 06 00 00 00 40
131399,55 0a 00 04 03 07 01 01 02 dc
131896,55 0a 00 04 03 07 01 01 01 9c
132492,55 0a 00 04 03 07 01 01 03 1d
132889,55 0b 00 04 03 06 00 00 80 3f
135870,55 0a 00 04 03 07 01 01 02 dc
136863,55 0a 00 04 03 07 01 01 03 1d
137857,55 0b 00 04 03 06 00 00 80 3f
139347,55 0a 00 04 03 07 01 01 01 9c
139844,55 0a 00 04 03 07 01 01 03 1d
142327,55 0a 00 04 03 07 01 01 02 dc
142824,55 0b 00 04 03 06 00 00 80 3f
142923,55 0a 00 04 03 07 01 01 01 9c
143321,55 0a 00 04 03 07 01 01 03 1d
144811,55 0a 00 04 03 07 01 01 01 9c
145308,55 0a 00 04 03 07 01 01 03 1d
147295,55 0a 00 04 03 07 01 01 02 dc
147791,55 0b 00 04 03 06 00 00 80 3f
147891,55 0a 00 04 03 07 01 01 01 9c
148288,55 0a 00 04 03 07 01 01 03 1d
149778,55 0a 00 04 03 07 01 01 02 dc
150275,55 0a 00 04 03 07 01 01 03 1d
152759,55 0b 00 04 03 06 00 00 80 3f
156733,55 0a 00 04 03 07 01 01 02 dc
157726,55 0b 00 04 03 06 00 00 80 3f
158223,55 0a 00 04 03 07 01 01 03 1d
160806,55 0a 00 04 03 07 01 01 01 9c
161303,55 0a 00 04 03 07 01 01 03 1d
162694,55 0b 00 04 03 06 00 00 00 40
167661,55 0b 00 04 03 06 00 00 80 3f
171635,55 0a 00 04 03 07 01 01 02 dc
172628,55 0b 00 04 03 06 00 00 80 3f
172728,55 0a 00 04 03 07 01 01 03 1d
176602,55 0a 00 04 03 07 01 01 02 dc
177199,55 0a 00 04 03 07 01 01 03 1d
177596,55 0b 00 04 03 06 00 00 c6 42
179583,55 0a 00 04 03 07 01 01 01 9c
180080,55 0a 00 04 03 07 01 01 03 1d
182563,55 0b 00 04 03 06 00 00 c8 42
185643,55 0a 00 04 03 07 01 01 02 dc
187133,55 0a 00 04 03 07 01 01 03 1d
187531,55 0b 00 04 03 06 00 00 80 3f
192498,55 0b 00 04 03 06 00 00 80 3f
197466,55 0b 00 04 03 06 00 00 80 3f
202532,55 0b 00 04 03 06 00 00 80 3f
203526,55 0a 00 04 03 07 01 01 02 dc
204420,55 0a 00 04 03 07 01 01 03 1d
205910,55 0a 00 04 03 07 01 01 02 dc
207400,55 0b 00 04 03 06 00 00 00 40
207896,55 0a 00 04 03 07 01 01 01 9c
208493,55 0a 00 04 03 07 01 01 03 1d
211870,55 0a 00 04 03 07 01 01 01 9c
212367,55 0b 00 04 03 06 00 00 00 40
212466,55 0a 00 04 03 07 01 01 02 dc
213360,55 0a 00 04 03 07 01 01 03 1d
217433,55 0b 00 04 03 06 00 00 80 3f
217930,55 0a 00 04 03 07 01 01 02 dc
219321,55 0a 00 04 03 07 01 01 01 9c
219818,55 0a 00 04 03 07 01 01 03 1d
221308,55 0a 00 04 03 07 01 01 02 dc
221805,55 0a 00 04 03 07 01 01 03 1d
222401,55 0b 00 04 03 06 00 00 80 3f
225281,55 0a 00 04 03 07 01 01 01 9c
225779,55 0a 00 04 03 07 01 01 02 dc
227269,55 0b 00 04 03 06 00 00 20 41
227766,55 0a 00 04 03 07 01 01 03 1d
231242,55 0a 00 04 03 07 01 01 01 9c
231739,55 0a 00 04 03 07 01 01 03 1d
232236,55 0b 00 04 03 06 00 00 00 40
233726,55 0a 00 04 03 07 01 01 02 dc
234223,55 0a 00 04 03 07 01 01 03 1d
237302,55 0b 00 04 03 06 00 00 80 3f
242170,55 0b 00 04 03 06 00 00 80 3f
247137,55 0b 00 04 03 06 00 00 80 3f
247237,55 0a 00 04 03 07 01 01 01 9c
247634,55 0a 00 04 03 07 01 01 03 1d
252204,55 0b 00 04 03 06 00 00 80 3f
257072,55 0b 00 04 03 06 00 00 80 3f
262039,55 0b 00 04 03 06 00 00 80 3f
262536,55 0a 00 04 03 07 01 01 01 9c
263033,55 0a 00 04 03 07 01 01 03 1d
267006,55 0b 00 04 03 06 00 00 9e 42
271973,55 0b 00 04 03 06 00 00 64 42
274954,55 0a 00 04 03 07 01 01 02 dc
276444,55 0a 00 04 03 07 01 01 03 1d
277040,55 0b 00 04 03 06 00 00 80 3f
278927,55 0a 00 04 03 07 01 01 02 dc
280020,55 0a 00 04 03 07 01 01 03 1d
282007,55 0b 00 04 03 06 00 00 80 3f
283497,55 0a 00 04 03 07 01 01 01 9c
283894,55 0a 00 04 03 07 01 01 02 dc
284391,55 0a 00 04 03 07 01 01 01 9c
284888,55 0a 00 04 03 07 01 01 03 1d
286377,55 0a 00 04 03 07 01 01 01 9c
286875,55 0b 00 04 03 06 00 00 00 40
286974,55 0a 00 04 03 07 01 01 02 dc
287868,55 0a 00 04 03 07 01 01 03 1d
289358,55 0a 00 04 03 07 01 01 02 dc
290352,55 0a 00 04 03 07 01 01 03 1d
290848,55 0a 00 04 03 07 01 01 02 dc
291842,55 0b 00 04 03 06 00 00 00 40
291941,55 0a 00 04 03 07 01 01 03 1d
292339,55 0a 00 04 03 07 01 01 01 9c
292835,55 0a 00 04 03 07 01 01 02 dc
293332,55 0a 00 04 03 07 01 01 03 1d
293829,55 0a 00 04 03 07 01 01 02 dc
294823,55 0a 00 04 03 07 01 01 01 9c
295319,55 0a 00 04 03 07 01 01 02 dc
296809,55 0b 00 04 03 06 00 00 00 40
297803,55 0a 00 04 03 07 01 01 03 1d
299790,55 0a 00 04 03 07 01 01 02 dc
301280,55 0a 00 04 03 07 01 01 03 1d
301777,55 0b 00 04 03 06 00 00 00 40
301876,55 0a 00 04 03 07 01 01 02 dc
303267,55 0a 00 04 03 07 01 01 01 9c
303764,55 0a 00 04 03 07 01 01 02 dc
305353,55 0a 00 04 03 07 01 01 03 1d
306744,55 0b 00 04 03 06 00 00 80 3f
311811,55 0b 00 04 03 06 00 00 80 3f
312307,55 0a 00 04 03 07 01 01 01 9c
313301,55 0a 00 04 03 07 01 01 03 1d
315685,55 0a 00 04 03 07 01 01 02 dc
316679,55 0b 00 04 03 06 00 00 00 40
319162,55 0a 00 04 03 07 01 01 01 9c
319659,55 0a 00 04 03 07 01 01 02 dc
320652,55 0a 00 04 03 07 01 01 03 1d
321646,55 0b 00 04 03 06 00 00 00 40
322142,55 0a 00 04 03 07 01 01 02 dc
326613,55 0b 00 04 03 06 00 00 00 40
328600,55 0a 00 04 03 07 01 01 03 1d
331581,55 0b 00 04 03 06 00 00 82 42
333170,55 0a 00 04 03 07 01 01 01 9c
333568,55 0a 00 04 03 07 01 01 02 dc
334065,55 0a 00 04 03 07 01 01 01 9c
334561,55 0a 00 04 03 07 01 01 03 1d
336647,55 0b 00 04 03 06 00 00 00 40
340025,55 0a 00 04 03 07 01 01 02 dc
340522,55 0a 00 04 03 07 01 01 03 1d
341615,55 0b 00 04 03 06 00 00 00 40
343999,55 0a 00 04 03 07 01 01 01 9c
344595,55 0a 00 04 03 07 01 01 03 1d
346483,55 0b 00 04 03 06 00 00 80 3f
346980,55 0a 00 04 03 07 01 01 01 9c
347476,55 0a 00 04 03 07 01 01 02 dc
348967,55 0a 00 04 03 07 01 01 03 1d
351550,55 0b 00 04 03 06 00 00 c8 42
354928,55 0a 00 04 03 07 01 01 02 dc
356418,55 0b 00 04 03 06 00 00 00 40
357908,55 0a 00 04 03 07 01 01 03 1d
