millis,raw_data_hex
319641,55 0a 00 04 03 07 01 01 01 9c
320138,55 0a 00 04 03 07 01 01 02 dc
320734,55 0a 00 04 03 07 01 01 03 1d
321628,55 0b 00 04 03 06 00 00 80 3f
324111,55 0a 00 04 03 07 01 01 02 dc
325105,55 0a 00 04 03 07 01 01 03 1d
326594,55 0b 00 04 03 06 00 00 80 3f
330071,55 0a 00 04 03 07 01 01 01 9c
330568,55 0a 00 04 03 07 01 01 03 1d
331065,55 0a 00 04 03 07 01 01 01 9c
331561,55 0b 00 04 03 06 00 00 a4 42
331661,55 0a 00 04 03 07 01 01 03 1d
336528,55 0b 00 04 03 06 00 00 80 3f
338118,55 0a 00 04 03 07 01 01 02 dc
338515,55 0a 00 04 03 07 01 01 03 1d
341595,55 0b 00 04 03 06 00 00 20 41
343482,55 0a 00 04 03 07 01 01 02 dc
343979,55 0a 00 04 03 07 01 01 01 9c
344476,55 0a 00 04 03 07 01 01 03 1d
346462,55 0b 00 04 03 06 00 00 80 3f
347952,55 0a 00 04 03 07 01 01 01 9c
348449,55 0a 00 04 03 07 01 01 03 1d
351429,55 0b 00 04 03 06 00 00 80 3f
356397,55 0b 00 04 03 06 00 00 80 3f
360867,55 0a 00 04 03 07 01 01 01 9c
361364,55 0b 00 04 03 06 00 00 80 3f
361463,55 0a 00 04 03 07 01 01 03 1d
364840,55 0a 00 04 03 07 01 01 02 dc
365337,55 0a 00 04 03 07 01 01 03 1d
366330,55 0b 00 04 03 06 00 00 80 3f
367820,55 0a 00 04 03 07 01 01 02 dc
368317,55 0a 00 04 03 07 01 01 03 1d
371297,55 0b 00 04 03 06 00 00 00 40
371794,55 0a 00 04 03 07 01 01 02 dc
372291,55 0a 00 04 03 07 01 01 03 1d
374377,55 0a 00 04 03 07 01 01 02 dc
374774,55 0a 00 04 03 07 01 01 01 9c
375271,55 0a 00 04 03 07 01 01 03 1d
376264,55 0b 00 04 03 06 00 00 80 41
376761,55 0a 00 04 03 07 01 01 01 9c
377257,55 0a 00 04 03 07 01 01 03 1d
381231,55 0b 00 04 03 06 00 00 80 3f
386198,55 0b 00 04 03 06 00 00 80 3f
388185,55 0a 00 04 03 07 01 01 02 dc
389178,55 0a 00 04 03 07 01 01 03 1d
391165,55 0b 00 04 03 06 00 00 00 40
391265,55 0a 00 04 03 07 01 01 02 dc
391662,55 0a 00 04 03 07 01 01 01 9c
392159,55 0a 00 04 03 07 01 01 03 1d
396133,55 0b 00 04 03 06 00 00 80 3f
400603,55 0a 00 04 03 07 01 01 01 9c
401100,55 0b 00 04 03 06 00 00 00 40
401199,55 0a 00 04 03 07 01 01 03 1d
406066,55 0b 00 04 03 06 00 00 80 3f
407160,55 0a 00 04 03 07 01 01 01 9c
408054,55 0a 00 04 03 07 01 01 03 1d
409047,55 0a 00 04 03 07 01 01 02 dc
409544,55 0a 00 04 03 07 01 01 03 1d
411133,55 0b 00 04 03 06 00 00 80 3f
411232,55 0a 00 04 03 07 01 01 01 9c
411530,55 0a 00 04 03 07 01 01 03 1d
416001,55 0b 00 04 03 06 00 00 80 3f
420968,55 0b 00 04 03 06 00 00 00 40
425935,55 0b 00 04 03 06 00 00 80 3f
427425,55 0a 00 04 03 07 01 01 02 dc
428419,55 0a 00 04 03 07 01 01 01 9c
429014,55 0a 00 04 03 07 01 01 03 1d
431001,55 0b 00 04 03 06 00 00 80 3f
431995,55 0a 00 04 03 07 01 01 01 9c
432988,55 0a 00 04 03 07 01 01 03 1d
435869,55 0b 00 04 03 06 00 00 80 3f
439842,55 0a 00 04 03 07 01 01 01 9c
440936,55 0b 00 04 03 06 00 00 00 40
441333,55 0a 00 04 03 07 01 01 02 dc
441929,55 0a 00 04 03 07 01 01 01 9c
442426,55 0a 00 04 03 07 01 01 03 1d
442823,55 0a 00 04 03 07 01 01 02 dc
443817,55 0a 00 04 03 07 01 01 03 1d
445307,55 0a 00 04 03 07 01 01 02 dc
445804,55 0b 00 04 03 06 00 00 00 40
446797,55 0a 00 04 03 07 01 01 03 1d
447791,55 0a 00 04 03 07 01 01 02 dc
450771,55 0b 00 04 03 06 00 00 00 40
451268,55 0a 00 04 03 07 01 01 03 1d
455738,55 0b 00 04 03 06 00 00 80 3f
459712,55 0a 00 04 03 07 01 01 01 9c
460208,55 0a 00 04 03 07 01 01 02 dc
460805,55 0b 00 04 03 06 00 00 ac 42
460904,55 0a 00 04 03 07 01 01 03 1d
464182,55 0a 00 04 03 07 01 01 02 dc
465176,55 0a 00 04 03 07 01 01 03 1d
465772,55 0b 00 04 03 06 00 00 80 42
467163,55 0a 00 04 03 07 01 01 01 9c
467659,55 0a 00 04 03 07 01 01 03 1d
469249,55 0a 00 04 03 07 01 01 01 9c
469646,55 0a 00 04 03 07 01 01 02 dc
470143,55 0a 00 04 03 07 01 01 03 1d
470640,55 0b 00 04 03 06 00 00 80 3f
471633,55 0a 00 04 03 07 01 01 02 dc
472726,55 0a 00 04 03 07 01 01 03 1d
474713,55 0a 00 04 03 07 01 01 02 dc
475110,55 0a 00 04 03 07 01 01 03 1d
475706,55 0b 00 04 03 06 00 00 00 40
480574,55 0b 00 04 03 06 00 00 80 3f
485541,55 0b 00 04 03 06 00 00 80 3f
489117,55 0a 00 04 03 07 01 01 02 dc
489514,55 0a 00 04 03 07 01 01 01 9c
490110,55 0a 00 04 03 07 01 01 03 1d
490607,55 0b 00 04 03 06 00 00 00 40
490706,55 0a 00 04 03 07 01 01 01 9c
491004,55 0a 00 04 03 07 01 01 03 1d
495475,55 0b 00 04 03 06 00 00 00 40
496965,55 0a 00 04 03 07 01 01 02 dc
498057,55 0a 00 04 03 07 01 01 03 1d
500442,55 0b 00 04 03 06 00 00 80 3f
505409,55 0b 00 04 03 06 00 00 20 41
509880,55 0a 00 04 03 07 01 01 02 dc
510377,55 0b 00 04 03 06 00 00 28 42
510476,55 0a 00 04 03 07 01 01 01 9c
510873,55 0a 00 04 03 07 01 01 03 1d
512363,55 0a 00 04 03 07 01 01 02 dc
513853,55 0a 00 04 03 07 01 01 03 1d
514449,55 0a 00 04 03 07 01 01 01 9c
514847,55 0a 00 04 03 07 01 01 03 1d
515443,55 0b 00 04 03 06 00 00 80 3f
520311,55 0b 00 04 03 06 00 00 80 3f
522397,55 0a 00 04 03 07 01 01 01 9c
523390,55 0a 00 04 03 07 01 01 03 1d
523788,55 0a 00 04 03 07 01 01 02 dc
525278,55 0b 00 04 03 06 00 00 00 40
526371,55 0a 00 04 03 07 01 01 03 1d
530245,55 0b 00 04 03 06 00 00 80 3f
531239,55 0a 00 04 03 07 01 01 02 dc
532331,55 0a 00 04 03 07 01 01 03 1d
535312,55 0b 00 04 03 06 00 00 80 3f
538689,55 0a 00 04 03 07 01 01 02 dc
539683,55 0a 00 04 03 07 01 01 01 9c
540179,55 0b 00 04 03 06 00 00 00 40
540279,55 0a 00 04 03 07 01 01 02 dc
541172,55 0a 00 04 03 07 01 01 01 9c
541769,55 0a 00 04 03 07 01 01 03 1d
542662,55 0a 00 04 03 07 01 01 02 dc
543656,55 0a 00 04 03 07 01 01 01 9c
544152,55 0a 00 04 03 07 01 01 03 1d
545146,55 0b 00 04 03 06 00 00 80 3f
545742,55 0a 00 04 03 07 01 01 02 dc
546140,55 0a 00 04 03 07 01 01 03 1d
550113,55 0b 00 04 03 06 00 00 80 3f
553590,55 0a 00 04 03 07 01 01 01 9c
554683,55 0a 00 04 03 07 01 01 02 dc
555080,55 0b 00 04 03 06 00 00 00 40
556571,55 0a 00 04 03 07 01 01 03 1d
557563,55 0a 00 04 03 07 01 01 01 9c
558557,55 0a 00 04 03 07 01 01 02 dc
559054,55 0a 00 04 03 07 01 01 01 9c
559650,55 0a 00 04 03 07 01 01 03 1d
560147,55 0b 00 04 03 06 00 00 98 41
562531,55 0a 00 04 03 07 01 01 01 9c
563028,55 0a 00 04 03 07 01 01 03 1d
564021,55 0a 00 04 03 07 01 01 02 dc
565015,55 0b 00 04 03 06 00 00 9e 42
565512,55 0a 00 04 03 07 01 01 03 1d
569982,55 0b 00 04 03 06 00 00 80 3f
573458,55 0a 00 04 03 07 01 01 01 9c
575048,55 0b 00 04 03 06 00 00 20 41
575147,55 0a 00 04 03 07 01 01 02 dc
575942,55 0a 00 04 03 07 01 01 03 1d
576935,55 0a 00 04 03 07 01 01 01 9c
577432,55 0a 00 04 03 07 01 01 02 dc
578425,55 0a 00 04 03 07 01 01 01 9c
579518,55 0a 00 04 03 07 01 01 02 dc
579915,55 0b 00 04 03 06 00 00 00 40
580412,55 0a 00 04 03 07 01 01 03 1d
582399,55 0a 00 04 03 07 01 01 02 dc
583393,55 0a 00 04 03 07 01 01 03 1d
584386,55 0a 00 04 03 07 01 01 02 dc
584883,55 0b 00 04 03 06 00 00 20 41
584982,55 0a 00 04 03 07 01 01 03 1d
587863,55 0a 00 04 03 07 01 01 02 dc
588459,55 0a 00 04 03 07 01 01 03 1d
589850,55 0b 00 04 03 06 00 00 80 3f
590446,55 0a 00 04 03 07 01 01 01 9c
590843,55 0a 00 04 03 07 01 01 02 dc
591836,55 0a 00 04 03 07 01 01 01 9c
592333,55 0a 00 04 03 07 01 01 03 1d
593327,55 0a 00 04 03 07 01 01 02 dc
594817,55 0b 00 04 03 06 00 00 8a 42
595810,55 0a 00 04 03 07 01 01 03 1d
