millis,raw_data_hex
40995,55 0a 00 04 03 07 01 01 03 1d
42485,55 0a 00 04 03 07 01 01 01 9c
43478,55 0b 00 04 03 06 00 00 00 40
43974,55 0a 00 04 03 07 01 01 02 dc
46457,55 0a 00 04 03 07 01 01 03 1d
48444,55 0b 00 04 03 06 00 00 80 3f
49039,55 0a 00 04 03 07 01 01 01 9c
49437,55 0a 00 04 03 07 01 01 02 dc
49933,55 0a 00 04 03 07 01 01 03 1d
53509,55 0b 00 04 03 06 00 00 00 40
53906,55 0a 00 04 03 07 01 01 02 dc
54899,55 0a 00 04 03 07 01 01 03 1d
56885,55 0a 00 04 03 07 01 01 01 9c
57977,55 0a 00 04 03 07 01 01 02 dc
58375,55 0b 00 04 03 06 00 00 00 40
58474,55 0a 00 04 03 07 01 01 03 1d
59865,55 0a 00 04 03 07 01 01 02 dc
60858,55 0a 00 04 03 07 01 01 03 1d
63340,55 0b 00 04 03 06 00 00 80 3f
63937,55 0a 00 04 03 07 01 01 02 dc
66917,55 0a 00 04 03 07 01 01 03 1d
68307,55 0b 00 04 03 06 00 00 80 3f
69797,55 0a 00 04 03 07 01 01 02 dc
70293,55 0a 00 04 03 07 01 01 01 9c
70790,55 0a 00 04 03 07 01 01 03 1d
73373,55 0b 00 04 03 06 00 00 80 3f
75260,55 0a 00 04 03 07 01 01 02 dc
76352,55 0a 00 04 03 07 01 01 03 1d
78239,55 0b 00 04 03 06 00 00 00 40
83205,55 0b 00 04 03 06 00 00 80 3f
88172,55 0b 00 04 03 06 00 00 80 3f
89661,55 0a 00 04 03 07 01 01 01 9c
92243,55 0a 00 04 03 07 01 01 02 dc
93138,55 0b 00 04 03 06 00 00 00 40
95124,55 0a 00 04 03 07 01 01 01 9c
95621,55 0a 00 04 03 07 01 01 02 dc
98104,55 0b 00 04 03 06 00 00 00 40
98600,55 0a 00 04 03 07 01 01 01 9c
100091,55 0a 00 04 03 07 01 01 02 dc
101580,55 0a 00 04 03 07 01 01 01 9c
102077,55 0a 00 04 03 07 01 01 02 dc
103070,55 0b 00 04 03 06 00 00 00 40
103169,55 0a 00 04 03 07 01 01 01 9c
104163,55 0a 00 04 03 07 01 01 02 dc
105554,55 0a 00 04 03 07 01 01 01 9c
106051,55 0a 00 04 03 07 01 01 02 dc
107540,55 0a 00 04 03 07 01 01 01 9c
108136,55 0b 00 04 03 06 00 00 80 3f
110620,55 0a 00 04 03 07 01 01 02 dc
112507,55 0a 00 04 03 07 01 01 01 9c
113004,55 0b 00 04 03 06 00 00 d8 41
113104,55 0a 00 04 03 07 01 01 03 1d
114494,55 0a 00 04 03 07 01 01 01 9c
114991,55 0a 00 04 03 07 01 01 02 dc
116480,55 0a 00 04 03 07 01 01 01 9c
117971,55 0b 00 04 03 06 00 00 00 40
118070,55 0a 00 04 03 07 01 01 02 dc
118964,55 0a 00 04 03 07 01 01 01 9c
119461,55 0a 00 04 03 07 01 01 03 1d
120454,55 0a 00 04 03 07 01 01 01 9c
120951,55 0a 00 04 03 07 01 01 02 dc
121447,55 0a 00 04 03 07 01 01 01 9c
121944,55 0a 00 04 03 07 01 01 02 dc
123037,55 0b 00 04 03 06 00 00 80 3f
123136,55 0a 00 04 03 07 01 01 01 9c
124527,55 0a 00 04 03 07 01 01 02 dc
124924,55 0a 00 04 03 07 01 01 01 9c
125421,55 0a 00 04 03 07 01 01 03 1d
127010,55 0a 00 04 03 07 01 01 01 9c
127407,55 0a 00 04 03 07 01 01 02 dc
128003,55 0b 00 04 03 06 00 00 80 3f
128102,55 0a 00 04 03 07 01 01 01 9c
128997,55 0a 00 04 03 07 01 01 02 dc
129394,55 0a 00 04 03 07 01 01 01 9c
132871,55 0b 00 04 03 06 00 00 00 40
132971,55 0a 00 04 03 07 01 01 02 dc
133964,55 0a 00 04 03 07 01 01 03 1d
134957,55 0a 00 04 03 07 01 01 01 9c
135355,55 0a 00 04 03 07 01 01 02 dc
136348,55 0a 00 04 03 07 01 01 01 9c
137937,55 0b 00 04 03 06 00 00 00 40
138036,55 0a 00 04 03 07 01 01 02 dc
138334,55 0a 00 04 03 07 01 01 01 9c
138832,55 0a 00 04 03 07 01 01 02 dc
139924,55 0a 00 04 03 07 01 01 01 9c
140421,55 0a 00 04 03 07 01 01 03 1d
141811,55 0a 00 04 03 07 01 01 01 9c
142308,55 0a 00 04 03 07 01 01 02 dc
142805,55 0b 00 04 03 06 00 00 00 40
144394,55 0a 00 04 03 07 01 01 01 9c
145288,55 0a 00 04 03 07 01 01 02 dc
147374,55 0a 00 04 03 07 01 01 01 9c
147871,55 0b 00 04 03 06 00 00 00 40
147971,55 0a 00 04 03 07 01 01 02 dc
149261,55 0a 00 04 03 07 01 01 01 9c
150255,55 0a 00 04 03 07 01 01 02 dc
152739,55 0b 00 04 03 06 00 00 00 40
154824,55 0a 00 04 03 07 01 01 01 9c
156315,55 0a 00 04 03 07 01 01 02 dc
157706,55 0b 00 04 03 06 00 00 00 40
159295,55 0a 00 04 03 07 01 01 01 9c
159792,55 0a 00 04 03 07 01 01 02 dc
160785,55 0a 00 04 03 07 01 01 01 9c
161282,55 0a 00 04 03 07 01 01 02 dc
162176,55 0a 00 04 03 07 01 01 03 1d
162673,55 0b 00 04 03 06 00 00 00 40
163170,55 0a 00 04 03 07 01 01 02 dc
166647,55 0a 00 04 03 07 01 01 01 9c
167143,55 0a 00 04 03 07 01 01 02 dc
167640,55 0b 00 04 03 06 00 00 00 40
171117,55 0a 00 04 03 07 01 01 01 9c
172111,55 0a 00 04 03 07 01 01 03 1d
172607,55 0b 00 04 03 06 00 00 00 40
172707,55 0a 00 04 03 07 01 01 01 9c
173104,55 0a 00 04 03 07 01 01 02 dc
174595,55 0a 00 04 03 07 01 01 03 1d
176581,55 0a 00 04 03 07 01 01 01 9c
177177,55 0a 00 04 03 07 01 01 02 dc
177575,55 0b 00 04 03 06 00 00 00 40
178171,55 0a 00 04 03 07 01 01 03 1d
179164,55 0a 00 04 03 07 01 01 02 dc
181648,55 0a 00 04 03 07 01 01 03 1d
182542,55 0b 00 04 03 06 00 00 80 3f
182641,55 0a 00 04 03 07 01 01 01 9c
183138,55 0a 00 04 03 07 01 01 03 1d
183536,55 0a 00 04 03 07 01 01 02 dc
184628,55 0a 00 04 03 07 01 01 01 9c
187112,55 0a 00 04 03 07 01 01 02 dc
187509,55 0b 00 04 03 06 00 00 00 40
188006,55 0a 00 04 03 07 01 01 01 9c
189496,55 0a 00 04 03 07 01 01 03 1d
190589,55 0a 00 04 03 07 01 01 01 9c
190986,55 0a 00 04 03 07 01 01 02 dc
192477,55 0b 00 04 03 06 00 00 c2 42
192974,55 0a 00 04 03 07 01 01 01 9c
193471,55 0a 00 04 03 07 01 01 03 1d
197444,55 0b 00 04 03 06 00 00 00 40
197539,55 0a 00 04 03 07 01 01 02 dc
198935,55 0a 00 04 03 07 01 01 01 9c
199431,55 0a 00 04 03 07 01 01 03 1d
200921,55 0a 00 04 03 07 01 01 01 9c
201417,55 0a 00 04 03 07 01 01 02 dc
202013,55 0a 00 04 03 07 01 01 01 9c
202511,55 0b 00 04 03 06 00 00 00 40
202610,55 0a 00 04 03 07 01 01 02 dc
207379,55 0b 00 04 03 06 00 00 00 40
208372,55 0a 00 04 03 07 01 01 03 1d
209366,55 0a 00 04 03 07 01 01 02 dc
212346,55 0b 00 04 03 06 00 00 00 40
215823,55 0a 00 04 03 07 01 01 03 1d
216816,55 0a 00 04 03 07 01 01 01 9c
217313,55 0b 00 04 03 06 00 00 00 40
217908,55 0a 00 04 03 07 01 01 03 1d
218406,55 0a 00 04 03 07 01 01 01 9c
218803,55 0a 00 04 03 07 01 01 02 dc
222280,55 0b 00 04 03 06 00 00 00 40
224764,55 0a 00 04 03 07 01 01 03 1d
226254,55 0a 00 04 03 07 01 01 02 dc
227247,55 0b 00 04 03 06 00 00 00 40
231817,55 0a 00 04 03 07 01 01 01 9c
232314,55 0b 00 04 03 06 00 00 00 40
232414,55 0a 00 04 03 07 01 01 02 dc
235692,55 0a 00 04 03 07 01 01 03 1d
236785,55 0a 00 04 03 07 01 01 02 dc
237182,55 0b 00 04 03 06 00 00 00 40
238672,55 0a 00 04 03 07 01 01 01 9c
239169,55 0a 00 04 03 07 01 01 02 dc
242149,55 0b 00 04 03 06 00 00 00 40
243142,55 0a 00 04 03 07 01 01 01 9c
243639,55 0a 00 04 03 07 01 01 02 dc
247116,55 0b 00 04 03 06 00 00 00 40
248110,55 0a 00 04 03 07 01 01 03 1d
248607,55 0a 00 04 03 07 01 01 02 dc
250692,55 0a 00 04 03 07 01 01 01 9c
251189,55 0a 00 04 03 07 01 01 02 dc
252083,55 0b 00 04 03 06 00 00 00 40
252182,55 0a 00 04 03 07 01 01 01 9c
252580,55 0a 00 04 03 07 01 01 02 dc
257149,55 0b 00 04 03 06 00 00 80 3f
257249,55 0a 00 04 03 07 01 01 01 9c
258143,55 0a 00 04 03 07 01 01 02 dc
262018,55 0b 00 04 03 06 00 00 00 40
264501,55 0a 00 04 03 07 01 01 01 9c
264998,55 0a 00 04 03 07 01 01 02 dc
266488,55 0a 00 04 03 07 01 01 01 9c
267084,55 0b 00 04 03 06 00 00 80 3f
267184,55 0a 00 04 03 07 01 01 03 1d
267581,55 0a 00 04 03 07 01 01 01 9c
267979,55 0a 00 04 03 07 01 01 03 1d
268476,55 0a 00 04 03 07 01 01 02 dc
268972,55 0a 00 04 03 07 01 01 01 9c
269469,55 0a 00 04 03 07 01 01 03 1d
271952,55 0b 00 04 03 06 00 00 00 40
272051,55 0a 00 04 03 07 01 01 01 9c
272449,55 0a 00 04 03 07 01 01 02 dc
274039,55 0a 00 04 03 07 01 01 01 9c
274436,55 0a 00 04 03 07 01 01 02 dc
276920,55 0b 00 04 03 06 00 00 c8 42
279006,55 0a 00 04 03 07 01 01 01 9c
279404,55 0a 00 04 03 07 01 01 03 1d
281987,55 0b 00 04 03 06 00 00 c8 42
286854,55 0b 00 04 03 06 00 00 80 3f
287848,55 0a 00 04 03 07 01 01 02 dc
291821,55 0b 00 04 03 06 00 00 00 40
293808,55 0a 00 04 03 07 01 01 01 9c
294305,55 0a 00 04 03 07 01 01 02 dc
296789,55 0b 00 04 03 06 00 00 00 40
299372,55 0a 00 04 03 07 01 01 03 1d
299869,55 0a 00 04 03 07 01 01 02 dc
300862,55 0a 00 04 03 07 01 01 03 1d
301756,55 0b 00 04 03 06 00 00 80 3f
303743,55 0a 00 04 03 07 01 01 01 9c
304240,55 0a 00 04 03 07 01 01 03 1d
306723,55 0b 00 04 03 06 00 00 be 42
310200,55 0a 00 04 03 07 01 01 01 9c
310697,55 0a 00 04 03 07 01 01 02 dc
311193,55 0a 00 04 03 07 01 01 01 9c
311690,55 0b 00 04 03 06 00 00 00 40
311789,55 0a 00 04 03 07 01 01 02 dc
312186,55 0a 00 04 03 07 01 01 01 9c
313677,55 0a 00 04 03 07 01 01 02 dc
314769,55 0a 00 04 03 07 01 01 01 9c
316757,55 0b 00 04 03 06 00 00 00 40
317154,55 0a 00 04 03 07 01 01 02 dc
317750,55 0a 00 04 03 07 01 01 01 9c
318247,55 0a 00 04 03 07 01 01 02 dc
319141,55 0a 00 04 03 07 01 01 01 9c
319638,55 0a 00 04 03 07 01 01 02 dc
320134,55 0a 00 04 03 07 01 01 01 9c
321128,55 0a 00 04 03 07 01 01 03 1d
321625,55 0b 00 04 03 06 00 00 00 40
322121,55 0a 00 04 03 07 01 01 02 dc
322618,55 0a 00 04 03 07 01 01 01 9c
323611,55 0a 00 04 03 07 01 01 03 1d
326094,55 0a 00 04 03 07 01 01 01 9c
326591,55 0b 00 04 03 06 00 00 80 3f
328578,55 0a 00 04 03 07 01 01 02 dc
329075,55 0a 00 04 03 07 01 01 01 9c
329572,55 0a 00 04 03 07 01 01 02 dc
331559,55 0b 00 04 03 06 00 00 00 40
333545,55 0a 00 04 03 07 01 01 01 9c
334042,55 0a 00 04 03 07 01 01 02 dc
335035,55 0a 00 04 03 07 01 01 01 9c
336526,55 0b 00 04 03 06 00 00 00 40
336625,55 0a 00 04 03 07 01 01 02 dc
337519,55 0a 00 04 03 07 01 01 01 9c
338513,55 0a 00 04 03 07 01 01 02 dc
339506,55 0a 00 04 03 07 01 01 01 9c
340102,55 0a 00 04 03 07 01 01 03 1d
341493,55 0b 00 04 03 06 00 00 80 3f
343082,55 0a 00 04 03 07 01 01 01 9c
343480,55 0a 00 04 03 07 01 01 03 1d
344473,55 0a 00 04 03 07 01 01 01 9c
345467,55 0a 00 04 03 07 01 01 02 dc
346460,55 0b 00 04 03 06 00 00 00 40
346957,55 0a 00 04 03 07 01 01 01 9c
347454,55 0a 00 04 03 07 01 01 02 dc
348447,55 0a 00 04 03 07 01 01 01 9c
351427,55 0b 00 04 03 06 00 00 00 40
351526,55 0a 00 04 03 07 01 01 02 dc
352023,55 0a 00 04 03 07 01 01 01 9c
353017,55 0a 00 04 03 07 01 01 02 dc
356394,55 0b 00 04 03 06 00 00 00 40
356494,55 0a 00 04 03 07 01 01 01 9c
357885,55 0a 00 04 03 07 01 01 02 dc
359872,55 0a 00 04 03 07 01 01 01 9c
360865,55 0a 00 04 03 07 01 01 02 dc
361362,55 0b 00 04 03 06 00 00 00 40
366330,55 0b 00 04 03 06 00 00 00 40
366429,55 0a 00 04 03 07 01 01 01 9c
367423,55 0a 00 04 03 07 01 01 02 dc
368317,55 0a 00 04 03 07 01 01 03 1d
371397,55 0b 00 04 03 06 00 00 00 40
371794,55 0a 00 04 03 07 01 01 02 dc
373284,55 0a 00 04 03 07 01 01 01 9c
373781,55 0a 00 04 03 07 01 01 02 dc
374277,55 0a 00 04 03 07 01 01 01 9c
375370,55 0a 00 04 03 07 01 01 02 dc
376265,55 0b 00 04 03 06 00 00 00 40
379244,55 0a 00 04 03 07 01 01 01 9c
381331,55 0b 00 04 03 06 00 00 00 40
381430,55 0a 00 04 03 07 01 01 02 dc
381728,55 0a 00 04 03 07 01 01 01 9c
382722,55 0a 00 04 03 07 01 01 03 1d
385305,55 0a 00 04 03 07 01 01 02 dc
386298,55 0b 00 04 03 06 00 00 80 3f
386397,55 0a 00 04 03 07 01 01 01 9c
387292,55 0a 00 04 03 07 01 01 02 dc
388682,55 0a 00 04 03 07 01 01 01 9c
389179,55 0a 00 04 03 07 01 01 02 dc
390272,55 0a 00 04 03 07 01 01 01 9c
390769,55 0a 00 04 03 07 01 01 02 dc
391166,55 0b 00 04 03 06 00 00 00 40
393252,55 0a 00 04 03 07 01 01 01 9c
394743,55 0a 00 04 03 07 01 01 02 dc
396133,55 0b 00 04 03 06 00 00 00 40
396232,55 0a 00 04 03 07 01 01 01 9c
397623,55 0a 00 04 03 07 01 01 03 1d
398119,55 0a 00 04 03 07 01 01 01 9c
399213,55 0a 00 04 03 07 01 01 03 1d
399610,55 0a 00 04 03 07 01 01 01 9c
401100,55 0b 00 04 03 06 00 00 00 40
401200,55 0a 00 04 03 07 01 01 03 1d
403584,55 0a 00 04 03 07 01 01 01 9c
404081,55 0a 00 04 03 07 01 01 02 dc
406166,55 0b 00 04 03 06 00 00 80 3f
406265,55 0a 00 04 03 07 01 01 01 9c
410041,55 0a 00 04 03 07 01 01 02 dc
411035,55 0b 00 04 03 06 00 00 00 40
414113,55 0a 00 04 03 07 01 01 01 9c
415008,55 0a 00 04 03 07 01 01 02 dc
416001,55 0b 00 04 03 06 00 00 00 40
416498,55 0a 00 04 03 07 01 01 01 9c
418485,55 0a 00 04 03 07 01 01 03 1d
419081,55 0a 00 04 03 07 01 01 01 9c
421068,55 0b 00 04 03 06 00 00 00 40
421465,55 0a 00 04 03 07 01 01 02 dc
423055,55 0a 00 04 03 07 01 01 03 1d
423949,55 0a 00 04 03 07 01 01 01 9c
424446,55 0a 00 04 03 07 01 01 03 1d
424942,55 0a 00 04 03 07 01 01 01 9c
425935,55 0b 00 04 03 06 00 00 80 3f
426433,55 0a 00 04 03 07 01 01 03 1d
427028,55 0a 00 04 03 07 01 01 01 9c
427923,55 0a 00 04 03 07 01 01 02 dc
430903,55 0b 00 04 03 06 00 00 00 40
432492,55 0a 00 04 03 07 01 01 01 9c
435870,55 0b 00 04 03 06 00 00 00 40
435970,55 0a 00 04 03 07 01 01 02 dc
438851,55 0a 00 04 03 07 01 01 01 9c
439348,55 0a 00 04 03 07 01 01 02 dc
440341,55 0a 00 04 03 07 01 01 01 9c
440837,55 0b 00 04 03 06 00 00 00 40
442328,55 0a 00 04 03 07 01 01 02 dc
442824,55 0a 00 04 03 07 01 01 01 9c
443321,55 0a 00 04 03 07 01 01 02 dc
445805,55 0b 00 04 03 06 00 00 00 40
448289,55 0a 00 04 03 07 01 01 01 9c
449779,55 0a 00 04 03 07 01 01 02 dc
450772,55 0b 00 04 03 06 00 00 00 40
455342,55 0a 00 04 03 07 01 01 01 9c
455739,55 0b 00 04 03 06 00 00 80 3f
456336,55 0a 00 04 03 07 01 01 02 dc
460707,55 0b 00 04 03 06 00 00 00 40
463289,55 0a 00 04 03 07 01 01 01 9c
463786,55 0a 00 04 03 07 01 01 02 dc
464183,55 0a 00 04 03 07 01 01 01 9c
465177,55 0a 00 04 03 07 01 01 02 dc
465674,55 0b 00 04 03 06 00 00 00 40
469151,55 0a 00 04 03 07 01 01 03 1d
470741,55 0b 00 04 03 06 00 00 60 41
470840,55 0a 00 04 03 07 01 01 02 dc
471635,55 0a 00 04 03 07 01 01 03 1d
475608,55 0b 00 04 03 06 00 00 00 40
476602,55 0a 00 04 03 07 01 01 02 dc
477694,55 0a 00 04 03 07 01 01 03 1d
480575,55 0b 00 04 03 06 00 00 20 41
480674,55 0a 00 04 03 07 01 01 02 dc
481568,55 0a 00 04 03 07 01 01 03 1d
483058,55 0a 00 04 03 07 01 01 02 dc
485542,55 0b 00 04 03 06 00 00 00 40
489614,55 0a 00 04 03 07 01 01 01 9c
490508,55 0b 00 04 03 06 00 00 80 3f
491502,55 0a 00 04 03 07 01 01 03 1d
492991,55 0a 00 04 03 07 01 01 01 9c
493588,55 0a 00 04 03 07 01 01 03 1d
494482,55 0a 00 04 03 07 01 01 02 dc
495475,55 0b 00 04 03 06 00 00 00 40
496468,55 0a 00 04 03 07 01 01 01 9c
496965,55 0a 00 04 03 07 01 01 03 1d
497462,55 0a 00 04 03 07 01 01 02 dc
497959,55 0a 00 04 03 07 01 01 01 9c
498455,55 0a 00 04 03 07 01 01 03 1d
498952,55 0a 00 04 03 07 01 01 02 dc
499449,55 0a 00 04 03 07 01 01 03 1d
500443,55 0b 00 04 03 06 00 00 00 40
500542,55 0a 00 04 03 07 01 01 01 9c
500939,55 0a 00 04 03 07 01 01 03 1d
502032,55 0a 00 04 03 07 01 01 02 dc
503024,55 0a 00 04 03 07 01 01 01 9c
503919,55 0a 00 04 03 07 01 01 02 dc
505410,55 0b 00 04 03 06 00 00 00 40
507893,55 0a 00 04 03 07 01 01 01 9c
508390,55 0a 00 04 03 07 01 01 02 dc
510377,55 0b 00 04 03 06 00 00 00 40
512860,55 0a 00 04 03 07 01 01 03 1d
513357,55 0a 00 04 03 07 01 01 01 9c
513854,55 0a 00 04 03 07 01 01 02 dc
515344,55 0b 00 04 03 06 00 00 00 40
516337,55 0a 00 04 03 07 01 01 01 9c
517331,55 0a 00 04 03 07 01 01 02 dc
520312,55 0b 00 04 03 06 00 00 00 40
522894,55 0a 00 04 03 07 01 01 01 9c
523288,55 0a 00 04 03 07 01 01 03 1d
525279,55 0b 00 04 03 06 00 00 00 40
525378,55 0a 00 04 03 07 01 01 01 9c
525776,55 0a 00 04 03 07 01 01 02 dc
527762,55 0a 00 04 03 07 01 01 03 1d
528259,55 0a 00 04 03 07 01 01 02 dc
530247,55 0b 00 04 03 06 00 00 00 40
530743,55 0a 00 04 03 07 01 01 03 1d
533227,55 0a 00 04 03 07 01 01 02 dc
535214,55 0b 00 04 03 06 00 00 00 40
536208,55 0a 00 04 03 07 01 01 01 9c
536704,55 0a 00 04 03 07 01 01 03 1d
537201,55 0a 00 04 03 07 01 01 02 dc
538194,55 0a 00 04 03 07 01 01 01 9c
538691,55 0a 00 04 03 07 01 01 03 1d
540280,55 0b 00 04 03 06 00 00 80 3f
540379,55 0a 00 04 03 07 01 01 01 9c
541174,55 0a 00 04 03 07 01 01 02 dc
541770,55 0a 00 04 03 07 01 01 01 9c
543161,55 0a 00 04 03 07 01 01 02 dc
544155,55 0a 00 04 03 07 01 01 03 1d
545149,55 0b 00 04 03 06 00 00 00 40
545248,55 0a 00 04 03 07 01 01 02 dc
546638,55 0a 00 04 03 07 01 01 01 9c
547135,55 0a 00 04 03 07 01 01 02 dc
550116,55 0b 00 04 03 06 00 00 00 40
552102,55 0a 00 04 03 07 01 01 01 9c
552600,55 0a 00 04 03 07 01 01 02 dc
555083,55 0b 00 04 03 06 00 00 00 40
556077,55 0a 00 04 03 07 01 01 03 1d
558560,55 0a 00 04 03 07 01 01 02 dc
559554,55 0a 00 04 03 07 01 01 01 9c
560051,55 0b 00 04 03 06 00 00 00 40
560150,55 0a 00 04 03 07 01 01 02 dc
563031,55 0a 00 04 03 07 01 01 01 9c
563528,55 0a 00 04 03 07 01 01 02 dc
565018,55 0b 00 04 03 06 00 00 00 40
567005,55 0a 00 04 03 07 01 01 01 9c
567502,55 0a 00 04 03 07 01 01 02 dc
569986,55 0b 00 04 03 06 00 00 00 40
570085,55 0a 00 04 03 07 01 01 01 9c
570482,55 0a 00 04 03 07 01 01 02 dc
572966,55 0a 00 04 03 07 01 01 03 1d
573463,55 0a 00 04 03 07 01 01 02 dc
574456,55 0a 00 04 03 07 01 01 03 1d
575052,55 0b 00 04 03 06 00 00 80 3f
575946,55 0a 00 04 03 07 01 01 02 dc
576542,55 0a 00 04 03 07 01 01 03 1d
577436,55 0a 00 04 03 07 01 01 02 dc
577933,55 0a 00 04 03 07 01 01 01 9c
579026,55 0a 00 04 03 07 01 01 02 dc
579920,55 0b 00 04 03 06 00 00 00 40
580416,55 0a 00 04 03 07 01 01 01 9c
582404,55 0a 00 04 03 07 01 01 03 1d
583397,55 0a 00 04 03 07 01 01 02 dc
584390,55 0a 00 04 03 07 01 01 01 9c
584986,55 0b 00 04 03 06 00 00 80 3f
585483,55 0a 00 04 03 07 01 01 02 dc
586973,55 0a 00 04 03 07 01 01 01 9c
588464,55 0a 00 04 03 07 01 01 02 dc
589854,55 0b 00 04 03 06 00 00 00 40
593331,55 0a 00 04 03 07 01 01 01 9c
594921,55 0b 00 04 03 06 00 00 00 40
595020,55 0a 00 04 03 07 01 01 02 dc
596312,55 0a 00 04 03 07 01 01 03 1d
596808,55 0a 00 04 03 07 01 01 01 9c
597305,55 0a 00 04 03 07 01 01 02 dc
599789,55 0b 00 04 03 06 00 00 00 40
601278,55 0a 00 04 03 07 01 01 01 9c
601775,55 0a 00 04 03 07 01 01 02 dc
603762,55 0a 00 04 03 07 01 01 01 9c
604756,55 0b 00 04 03 06 00 00 00 40
604855,55 0a 00 04 03 07 01 01 02 dc
609723,55 0b 00 04 03 06 00 00 00 40
611213,55 0a 00 04 03 07 01 01 01 9c
612803,55 0a 00 04 03 07 01 01 02 dc
614691,55 0b 00 04 03 06 00 00 00 40
614790,55 0a 00 04 03 07 01 01 03 1d
616777,55 0a 00 04 03 07 01 01 02 dc
619659,55 0b 00 04 03 06 00 00 00 40
620155,55 0a 00 04 03 07 01 01 03 1d
