millis,raw_data_hex
423836,55 0a 00 04 03 07 01 01 03 1d
425229,55 0a 00 04 03 07 01 01 01 9c
426322,55 0b 00 04 03 06 00 00 80 3f
426422,55 0a 00 04 03 07 01 01 03 1d
429206,55 0a 00 04 03 07 01 01 01 9c
430200,55 0a 00 04 03 07 01 01 03 1d
430697,55 0a 00 04 03 07 01 01 01 9c
431194,55 0b 00 04 03 06 00 00 00 40
431293,55 0a 00 04 03 07 01 01 02 dc
431691,55 0a 00 04 03 07 01 01 01 9c
432188,55 0a 00 04 03 07 01 01 03 1d
434177,55 0a 00 04 03 07 01 01 01 9c
434674,55 0a 00 04 03 07 01 01 03 1d
436165,55 0b 00 04 03 06 00 00 60 41
436265,55 0a 00 04 03 07 01 01 01 9c
436662,55 0a 00 04 03 07 01 01 02 dc
437159,55 0a 00 04 03 07 01 01 03 1d
440739,55 0a 00 04 03 07 01 01 01 9c
441137,55 0b 00 04 03 06 00 00 40 41
441232,55 0a 00 04 03 07 01 01 03 1d
442628,55 0a 00 04 03 07 01 01 02 dc
444119,55 0a 00 04 03 07 01 01 03 1d
444616,55 0a 00 04 03 07 01 01 01 9c
445113,55 0a 00 04 03 07 01 01 03 1d
446108,55 0b 00 04 03 06 00 00 b0 41
449090,55 0a 00 04 03 07 01 01 02 dc
451178,55 0b 00 04 03 06 00 00 80 3f
451278,55 0a 00 04 03 07 01 01 03 1d
454061,55 0a 00 04 03 07 01 01 01 9c
454558,55 0a 00 04 03 07 01 01 02 dc
456050,55 0b 00 04 03 06 00 00 00 40
456547,55 0a 00 04 03 07 01 01 03 1d
457044,55 0a 00 04 03 07 01 01 01 9c
457541,55 0a 00 04 03 07 01 01 02 dc
459530,55 0a 00 04 03 07 01 01 03 1d
461021,55 0b 00 04 03 06 00 00 00 40
462015,55 0a 00 04 03 07 01 01 01 9c
462612,55 0a 00 04 03 07 01 01 03 1d
465992,55 0b 00 04 03 06 00 00 30 42
466091,55 0a 00 04 03 07 01 01 01 9c
466489,55 0a 00 04 03 07 01 01 02 dc
466986,55 0a 00 04 03 07 01 01 01 9c
467483,55 0a 00 04 03 07 01 01 03 1d
467981,55 0a 00 04 03 07 01 01 01 9c
468478,55 0a 00 04 03 07 01 01 02 dc
468975,55 0a 00 04 03 07 01 01 03 1d
470963,55 0b 00 04 03 06 00 00 80 3f
471460,55 0a 00 04 03 07 01 01 02 dc
472057,55 0a 00 04 03 07 01 01 01 9c
472554,55 0a 00 04 03 07 01 01 03 1d
473946,55 0a 00 04 03 07 01 01 02 dc
475437,55 0a 00 04 03 07 01 01 03 1d
475934,55 0b 00 04 03 06 00 00 98 42
479413,55 0a 00 04 03 07 01 01 02 dc
480905,55 0b 00 04 03 06 00 00 3c 42
485378,55 0a 00 04 03 07 01 01 03 1d
485876,55 0b 00 04 03 06 00 00 20 41
490847,55 0b 00 04 03 06 00 00 00 40
495817,55 0b 00 04 03 06 00 00 80 3f
498800,55 0a 00 04 03 07 01 01 01 9c
499297,55 0a 00 04 03 07 01 01 03 1d
500788,55 0b 00 04 03 06 00 00 70 42
502776,55 0a 00 04 03 07 01 01 02 dc
503273,55 0a 00 04 03 07 01 01 03 1d
505858,55 0b 00 04 03 06 00 00 c8 42
505958,55 0a 00 04 03 07 01 01 01 9c
506753,55 0a 00 04 03 07 01 01 03 1d
509735,55 0a 00 04 03 07 01 01 01 9c
510232,55 0a 00 04 03 07 01 01 03 1d
510729,55 0b 00 04 03 06 00 00 00 40
513712,55 0a 00 04 03 07 01 01 01 9c
514209,55 0a 00 04 03 07 01 01 02 dc
515700,55 0b 00 04 03 06 00 00 c8 42
516197,55 0a 00 04 03 07 01 01 03 1d
519179,55 0a 00 04 03 07 01 01 01 9c
519676,55 0a 00 04 03 07 01 01 02 dc
520173,55 0a 00 04 03 07 01 01 03 1d
520670,55 0b 00 04 03 06 00 00 20 41
524150,55 0a 00 04 03 07 01 01 01 9c
525244,55 0a 00 04 03 07 01 01 03 1d
525641,55 0b 00 04 03 06 00 00 80 3f
527132,55 0a 00 04 03 07 01 01 02 dc
530612,55 0b 00 04 03 06 00 00 00 40
535583,55 0b 00 04 03 06 00 00 00 40
536577,55 0a 00 04 03 07 01 01 03 1d
537074,55 0a 00 04 03 07 01 01 02 dc
540554,55 0b 00 04 03 06 00 00 00 40
541051,55 0a 00 04 03 07 01 01 01 9c
542045,55 0a 00 04 03 07 01 01 02 dc
545525,55 0b 00 04 03 06 00 00 c8 42
546022,55 0a 00 04 03 07 01 01 03 1d
547115,55 0a 00 04 03 07 01 01 01 9c
547513,55 0a 00 04 03 07 01 01 03 1d
548507,55 0a 00 04 03 07 01 01 01 9c
549104,55 0a 00 04 03 07 01 01 02 dc
549501,55 0a 00 04 03 07 01 01 01 9c
550495,55 0b 00 04 03 06 00 00 80 3f
550595,55 0a 00 04 03 07 01 01 03 1d
555566,55 0b 00 04 03 06 00 00 00 40
557554,55 0a 00 04 03 07 01 01 02 dc
559940,55 0a 00 04 03 07 01 01 03 1d
560537,55 0b 00 04 03 06 00 00 80 3f
560934,55 0a 00 04 03 07 01 01 01 9c
561431,55 0a 00 04 03 07 01 01 02 dc
563420,55 0a 00 04 03 07 01 01 03 1d
564414,55 0a 00 04 03 07 01 01 02 dc
565408,55 0b 00 04 03 06 00 00 00 40
568391,55 0a 00 04 03 07 01 01 01 9c
569385,55 0a 00 04 03 07 01 01 02 dc
570379,55 0b 00 04 03 06 00 00 00 40
572467,55 0a 00 04 03 07 01 01 03 1d
575350,55 0b 00 04 03 06 00 00 a8 41
577339,55 0a 00 04 03 07 01 01 02 dc
577836,55 0a 00 04 03 07 01 01 03 1d
578830,55 0a 00 04 03 07 01 01 02 dc
579824,55 0a 00 04 03 07 01 01 03 1d
580321,55 0b 00 04 03 06 00 00 00 40
580818,55 0a 00 04 03 07 01 01 02 dc
582310,55 0a 00 04 03 07 01 01 01 9c
582807,55 0a 00 04 03 07 01 01 03 1d
584298,55 0a 00 04 03 07 01 01 01 9c
584795,55 0a 00 04 03 07 01 01 02 dc
585292,55 0b 00 04 03 06 00 00 00 40
585392,55 0a 00 04 03 07 01 01 01 9c
585789,55 0a 00 04 03 07 01 01 03 1d
586784,55 0a 00 04 03 07 01 01 02 dc
587281,55 0a 00 04 03 07 01 01 03 1d
589369,55 0a 00 04 03 07 01 01 02 dc
590264,55 0b 00 04 03 06 00 00 00 40
591258,55 0a 00 04 03 07 01 01 03 1d
592252,55 0a 00 04 03 07 01 01 02 dc
592749,55 0a 00 04 03 07 01 01 01 9c
593346,55 0a 00 04 03 07 01 01 03 1d
593743,55 0a 00 04 03 07 01 01 01 9c
594241,55 0a 00 04 03 07 01 01 02 dc
595235,55 0b 00 04 03 06 00 00 80 3f
595334,55 0a 00 04 03 07 01 01 03 1d
596229,55 0a 00 04 03 07 01 01 02 dc
600206,55 0b 00 04 03 06 00 00 00 40
600703,55 0a 00 04 03 07 01 01 03 1d
601698,55 0a 00 04 03 07 01 01 02 dc
605177,55 0b 00 04 03 06 00 00 80 3f
607166,55 0a 00 04 03 07 01 01 01 9c
607663,55 0a 00 04 03 07 01 01 03 1d
610149,55 0b 00 04 03 06 00 00 00 40
610646,55 0a 00 04 03 07 01 01 02 dc
613231,55 0a 00 04 03 07 01 01 03 1d
615120,55 0b 00 04 03 06 00 00 20 41
616711,55 0a 00 04 03 07 01 01 01 9c
617109,55 0a 00 04 03 07 01 01 02 dc
617606,55 0a 00 04 03 07 01 01 03 1d
618600,55 0a 00 04 03 07 01 01 02 dc
619594,55 0a 00 04 03 07 01 01 03 1d
620191,55 0b 00 04 03 06 00 00 c8 42
