millis,raw_data_hex
143356,55 0a 00 04 03 07 01 01 03 1d
143853,55 0a 00 04 03 07 01 01 02 dc
146337,55 0a 00 04 03 07 01 01 03 1d
147828,55 0b 00 04 03 06 00 00 00 40
147927,55 0a 00 04 03 07 01 01 02 dc
152299,55 0a 00 04 03 07 01 01 01 9c
152796,55 0b 00 04 03 06 00 00 00 40
153790,55 0a 00 04 03 07 01 01 02 dc
154287,55 0a 00 04 03 07 01 01 03 1d
157864,55 0b 00 04 03 06 00 00 00 40
160249,55 0a 00 04 03 07 01 01 01 9c
160746,55 0a 00 04 03 07 01 01 02 dc
161739,55 0a 00 04 03 07 01 01 03 1d
162733,55 0b 00 04 03 06 00 00 00 40
163230,55 0a 00 04 03 07 01 01 01 9c
163727,55 0a 00 04 03 07 01 01 03 1d
164721,55 0a 00 04 03 07 01 01 02 dc
166708,55 0a 00 04 03 07 01 01 01 9c
167702,55 0b 00 04 03 06 00 00 00 40
167801,55 0a 00 04 03 07 01 01 03 1d
168696,55 0a 00 04 03 07 01 01 01 9c
169193,55 0a 00 04 03 07 01 01 03 1d
169689,55 0a 00 04 03 07 01 01 02 dc
172670,55 0b 00 04 03 06 00 00 88 41
173167,55 0a 00 04 03 07 01 01 01 9c
173664,55 0a 00 04 03 07 01 01 02 dc
175651,55 0a 00 04 03 07 01 01 03 1d
176645,55 0a 00 04 03 07 01 01 01 9c
177639,55 0b 00 04 03 06 00 00 00 40
178135,55 0a 00 04 03 07 01 01 03 1d
180620,55 0a 00 04 03 07 01 01 01 9c
181117,55 0a 00 04 03 07 01 01 03 1d
182607,55 0b 00 04 03 06 00 00 00 40
187576,55 0b 00 04 03 06 00 00 00 40
190557,55 0a 00 04 03 07 01 01 01 9c
191054,55 0a 00 04 03 07 01 01 02 dc
192048,55 0a 00 04 03 07 01 01 03 1d
192545,55 0b 00 04 03 06 00 00 00 40
193042,55 0a 00 04 03 07 01 01 01 9c
194532,55 0a 00 04 03 07 01 01 03 1d
195029,55 0a 00 04 03 07 01 01 01 9c
195526,55 0a 00 04 03 07 01 01 03 1d
197514,55 0b 00 04 03 06 00 00 00 40
202482,55 0b 00 04 03 06 00 00 00 40
203973,55 0a 00 04 03 07 01 01 01 9c
205464,55 0a 00 04 03 07 01 01 03 1d
207451,55 0b 00 04 03 06 00 00 00 40
208942,55 0a 00 04 03 07 01 01 01 9c
209439,55 0a 00 04 03 07 01 01 03 1d
210432,55 0a 00 04 03 07 01 01 01 9c
210929,55 0a 00 04 03 07 01 01 02 dc
212420,55 0b 00 04 03 06 00 00 20 41
212519,55 0a 00 04 03 07 01 01 01 9c
212917,55 0a 00 04 03 07 01 01 03 1d
213911,55 0a 00 04 03 07 01 01 02 dc
215898,55 0a 00 04 03 07 01 01 03 1d
216395,55 0a 00 04 03 07 01 01 01 9c
216892,55 0a 00 04 03 07 01 01 02 dc
217389,55 0b 00 04 03 06 00 00 20 41
217488,55 0a 00 04 03 07 01 01 03 1d
218383,55 0a 00 04 03 07 01 01 01 9c
218880,55 0a 00 04 03 07 01 01 03 1d
222358,55 0b 00 04 03 06 00 00 00 40
225836,55 0a 00 04 03 07 01 01 02 dc
226830,55 0a 00 04 03 07 01 01 03 1d
227327,55 0b 00 04 03 06 00 00 00 40
232296,55 0b 00 04 03 06 00 00 00 40
234283,55 0a 00 04 03 07 01 01 01 9c
234780,55 0a 00 04 03 07 01 01 03 1d
235774,55 0a 00 04 03 07 01 01 01 9c
236271,55 0a 00 04 03 07 01 01 02 dc
236768,55 0a 00 04 03 07 01 01 03 1d
237265,55 0b 00 04 03 06 00 00 00 40
239749,55 0a 00 04 03 07 01 01 01 9c
240246,55 0a 00 04 03 07 01 01 02 dc
242234,55 0b 00 04 03 06 00 00 00 40
242333,55 0a 00 04 03 07 01 01 01 9c
242730,55 0a 00 04 03 07 01 01 02 dc
243227,55 0a 00 04 03 07 01 01 01 9c
243724,55 0a 00 04 03 07 01 01 03 1d
247202,55 0b 00 04 03 06 00 00 60 41
250184,55 0a 00 04 03 07 01 01 01 9c
250681,55 0a 00 04 03 07 01 01 03 1d
252172,55 0b 00 04 03 06 00 00 00 40
257141,55 0b 00 04 03 06 00 00 00 40
262110,55 0b 00 04 03 06 00 00 00 40
262209,55 0a 00 04 03 07 01 01 01 9c
262607,55 0a 00 04 03 07 01 01 03 1d
266085,55 0a 00 04 03 07 01 01 01 9c
266582,55 0a 00 04 03 07 01 01 02 dc
267079,55 0b 00 04 03 06 00 00 00 40
267178,55 0a 00 04 03 07 01 01 01 9c
267576,55 0a 00 04 03 07 01 01 03 1d
268570,55 0a 00 04 03 07 01 01 01 9c
269564,55 0a 00 04 03 07 01 01 03 1d
270557,55 0a 00 04 03 07 01 01 02 dc
272048,55 0b 00 04 03 06 00 00 20 41
272545,55 0a 00 04 03 07 01 01 03 1d
274036,55 0a 00 04 03 07 01 01 01 9c
274533,55 0a 00 04 03 07 01 01 02 dc
275527,55 0a 00 04 03 07 01 01 03 1d
277018,55 0b 00 04 03 06 00 00 00 40
277515,55 0a 00 04 03 07 01 01 02 dc
278011,55 0a 00 04 03 07 01 01 03 1d
279005,55 0a 00 04 03 07 01 01 02 dc
280595,55 0a 00 04 03 07 01 01 01 9c
280993,55 0a 00 04 03 07 01 01 03 1d
281987,55 0b 00 04 03 06 00 00 00 40
282086,55 0a 00 04 03 07 01 01 02 dc
282484,55 0a 00 04 03 07 01 01 01 9c
283478,55 0a 00 04 03 07 01 01 02 dc
283975,55 0a 00 04 03 07 01 01 03 1d
286956,55 0b 00 04 03 06 00 00 00 40
287056,55 0a 00 04 03 07 01 01 02 dc
287453,55 0a 00 04 03 07 01 01 01 9c
287950,55 0a 00 04 03 07 01 01 03 1d
290932,55 0a 00 04 03 07 01 01 02 dc
291429,55 0a 00 04 03 07 01 01 01 9c
291926,55 0b 00 04 03 06 00 00 1c 42
292023,55 64 55 0a 00 04 03 07 01 01
296895,55 0b 00 04 03 06 00 00 00 40
301865,55 0b 00 04 03 06 00 00 20 41
304846,55 0a 00 04 03 07 01 01 01 9c
306337,55 0a 00 04 03 07 01 01 03 1d
306834,55 0b 00 04 03 06 00 00 20 41
307828,55 0a 00 04 03 07 01 01 01 9c
308325,55 0a 00 04 03 07 01 01 02 dc
308822,55 0a 00 04 03 07 01 01 01 9c
309319,55 0a 00 04 03 07 01 01 03 1d
309816,55 0a 00 04 03 07 01 01 01 9c
310313,55 0a 00 04 03 07 01 01 02 dc
310810,55 0a 00 04 03 07 01 01 01 9c
311307,55 0a 00 04 03 07 01 01 03 1d
311804,55 0b 00 04 03 06 00 00 00 40
311903,55 0a 00 04 03 07 01 01 02 dc
313294,55 0a 00 04 03 07 01 01 03 1d
314785,55 0a 00 04 03 07 01 01 01 9c
315878,55 0a 00 04 03 07 01 01 03 1d
316773,55 0b 00 04 03 06 00 00 60 41
318860,55 0a 00 04 03 07 01 01 01 9c
319258,55 0a 00 04 03 07 01 01 03 1d
321742,55 0b 00 04 03 06 00 00 00 40
326712,55 0b 00 04 03 06 00 00 00 40
329197,55 0a 00 04 03 07 01 01 02 dc
330190,55 0a 00 04 03 07 01 01 03 1d
330687,55 0a 00 04 03 07 01 01 02 dc
331681,55 0b 00 04 03 06 00 00 00 40
331781,55 0a 00 04 03 07 01 01 01 9c
332178,55 0a 00 04 03 07 01 01 03 1d
333172,55 0a 00 04 03 07 01 01 02 dc
336154,55 0a 00 04 03 07 01 01 01 9c
336651,55 0b 00 04 03 06 00 00 00 40
336750,55 0a 00 04 03 07 01 01 03 1d
339632,55 0a 00 04 03 07 01 01 02 dc
340626,55 0a 00 04 03 07 01 01 03 1d
341123,55 0a 00 04 03 07 01 01 01 9c
341620,55 0b 00 04 03 06 00 00 00 40
342117,55 0a 00 04 03 07 01 01 03 1d
343608,55 0a 00 04 03 07 01 01 02 dc
344105,55 0a 00 04 03 07 01 01 01 9c
344602,55 0a 00 04 03 07 01 01 03 1d
345099,55 0a 00 04 03 07 01 01 02 dc
346092,55 0a 00 04 03 07 01 01 03 1d
346589,55 0b 00 04 03 06 00 00 00 40
351558,55 0b 00 04 03 06 00 00 00 40
351658,55 0a 00 04 03 07 01 01 01 9c
352055,55 0a 00 04 03 07 01 01 03 1d
355036,55 0a 00 04 03 07 01 01 02 dc
355533,55 0a 00 04 03 07 01 01 01 9c
356527,55 0b 00 04 03 06 00 00 60 41
356626,55 0a 00 04 03 07 01 01 02 dc
357024,55 0a 00 04 03 07 01 01 01 9c
357521,55 0a 00 04 03 07 01 01 03 1d
361496,55 0b 00 04 03 06 00 00 c8 42
362490,55 0a 00 04 03 07 01 01 02 dc
362987,55 0a 00 04 03 07 01 01 03 1d
366465,55 0b 00 04 03 06 00 00 00 40
366564,55 0a 00 04 03 07 01 01 02 dc
366962,55 0a 00 04 03 07 01 01 03 1d
371036,55 0a 00 04 03 07 01 01 01 9c
371434,55 0b 00 04 03 06 00 00 88 41
371533,55 0a 00 04 03 07 01 01 02 dc
372428,55 0a 00 04 03 07 01 01 03 1d
373421,55 0a 00 04 03 07 01 01 01 9c
374912,55 0a 00 04 03 07 01 01 02 dc
375906,55 0a 00 04 03 07 01 01 03 1d
376403,55 0b 00 04 03 06 00 00 70 41
376900,55 0a 00 04 03 07 01 01 01 9c
377397,55 0a 00 04 03 07 01 01 03 1d
378390,55 0a 00 04 03 07 01 01 02 dc
379384,55 0a 00 04 03 07 01 01 01 9c
379881,55 0a 00 04 03 07 01 01 02 dc
380875,55 0a 00 04 03 07 01 01 03 1d
381372,55 0b 00 04 03 06 00 00 20 41
381869,55 0a 00 04 03 07 01 01 01 9c
382863,55 0a 00 04 03 07 01 01 02 dc
383856,55 0a 00 04 03 07 01 01 03 1d
384850,55 0a 00 04 03 07 01 01 02 dc
386440,55 0b 00 04 03 06 00 00 00 40
386838,55 0a 00 04 03 07 01 01 01 9c
387335,55 0a 00 04 03 07 01 01 03 1d
388328,55 0a 00 04 03 07 01 01 02 dc
391310,55 0b 00 04 03 06 00 00 20 41
393297,55 0a 00 04 03 07 01 01 01 9c
393794,55 0a 00 04 03 07 01 01 02 dc
394291,55 0a 00 04 03 07 01 01 01 9c
395782,55 0a 00 04 03 07 01 01 03 1d
396279,55 0b 00 04 03 06 00 00 20 41
396776,55 0a 00 04 03 07 01 01 01 9c
397273,55 0a 00 04 03 07 01 01 03 1d
399260,55 0a 00 04 03 07 01 01 01 9c
399757,55 0a 00 04 03 07 01 01 02 dc
401248,55 0b 00 04 03 06 00 00 00 40
401744,55 0a 00 04 03 07 01 01 03 1d
404726,55 0a 00 04 03 07 01 01 01 9c
405720,55 0a 00 04 03 07 01 01 03 1d
406217,55 0b 00 04 03 06 00 00 00 40
409198,55 0a 00 04 03 07 01 01 01 9c
410192,55 0a 00 04 03 07 01 01 03 1d
411186,55 0b 00 04 03 06 00 00 00 40
412179,55 0a 00 04 03 07 01 01 01 9c
413670,55 0a 00 04 03 07 01 01 02 dc
415658,55 0a 00 04 03 07 01 01 03 1d
416154,55 0b 00 04 03 06 00 00 00 40
416651,55 0a 00 04 03 07 01 01 01 9c
417148,55 0a 00 04 03 07 01 01 03 1d
417645,55 0a 00 04 03 07 01 01 01 9c
418142,55 0a 00 04 03 07 01 01 02 dc
418639,55 0a 00 04 03 07 01 01 03 1d
421123,55 0b 00 04 03 06 00 00 20 41
424602,55 0a 00 04 03 07 01 01 02 dc
425098,55 0a 00 04 03 07 01 01 01 9c
425595,55 0a 00 04 03 07 01 01 03 1d
426092,55 0b 00 04 03 06 00 00 20 41
426192,55 0a 00 04 03 07 01 01 01 9c
426589,55 0a 00 04 03 07 01 01 02 dc
427086,55 0a 00 04 03 07 01 01 01 9c
428080,55 0a 00 04 03 07 01 01 03 1d
431061,55 0b 00 04 03 06 00 00 00 40
436130,55 0b 00 04 03 06 00 00 00 40
438515,55 0a 00 04 03 07 01 01 01 9c
439012,55 0a 00 04 03 07 01 01 03 1d
440999,55 0b 00 04 03 06 00 00 60 41
445968,55 0b 00 04 03 06 00 00 80 3f
450938,55 0b 00 04 03 06 00 00 00 40
455907,55 0b 00 04 03 06 00 00 c8 42
460876,55 0b 00 04 03 06 00 00 c8 42
465846,55 0b 00 04 03 06 00 00 e0 41
470815,55 0b 00 04 03 06 00 00 50 41
475784,55 0b 00 04 03 06 00 00 c8 42
480754,55 0b 00 04 03 06 00 00 00 40
482244,55 0a 00 04 03 07 01 01 01 9c
482741,55 0a 00 04 03 07 01 01 03 1d
485723,55 0b 00 04 03 06 00 00 00 40
490692,55 0b 00 04 03 06 00 00 00 40
495661,55 0b 00 04 03 06 00 00 00 40
496655,55 0a 00 04 03 07 01 01 01 9c
497152,55 0a 00 04 03 07 01 01 03 1d
500630,55 0b 00 04 03 06 00 00 00 40
505599,55 0b 00 04 03 06 00 00 c8 42
510568,55 0b 00 04 03 06 00 00 00 40
515040,55 0a 00 04 03 07 01 01 01 9c
515537,55 0b 00 04 03 06 00 00 00 40
515636,55 0a 00 04 03 07 01 01 02 dc
516034,55 0a 00 04 03 07 01 01 03 1d
517525,55 0a 00 04 03 07 01 01 02 dc
518518,55 0a 00 04 03 07 01 01 03 1d
520506,55 0b 00 04 03 06 00 00 00 40
525475,55 0b 00 04 03 06 00 00 00 40
530444,55 0b 00 04 03 06 00 00 00 40
535414,55 0b 00 04 03 06 00 00 00 40
535513,55 0a 00 04 03 07 01 01 01 9c
535910,55 0a 00 04 03 07 01 01 03 1d
536904,55 0a 00 04 03 07 01 01 01 9c
537898,55 0a 00 04 03 07 01 01 03 1d
538892,55 0a 00 04 03 07 01 01 02 dc
539886,55 0a 00 04 03 07 01 01 03 1d
540383,55 0b 00 04 03 06 00 00 00 40
542867,55 0a 00 04 03 07 01 01 01 9c
543364,55 0a 00 04 03 07 01 01 03 1d
544855,55 0a 00 04 03 07 01 01 01 9c
545352,55 0b 00 04 03 06 00 00 00 40
545452,55 0a 00 04 03 07 01 01 02 dc
545849,55 0a 00 04 03 07 01 01 03 1d
550322,55 0b 00 04 03 06 00 00 00 40
554297,55 0a 00 04 03 07 01 01 02 dc
554794,55 0a 00 04 03 07 01 01 01 9c
555291,55 0b 00 04 03 06 00 00 00 40
555390,55 0a 00 04 03 07 01 01 03 1d
555788,55 0a 00 04 03 07 01 01 01 9c
557278,55 0a 00 04 03 07 01 01 03 1d
560260,55 0b 00 04 03 06 00 00 00 40
563739,55 0a 00 04 03 07 01 01 01 9c
564733,55 0a 00 04 03 07 01 01 03 1d
565230,55 0b 00 04 03 06 00 00 00 40
565329,55 0a 00 04 03 07 01 01 02 dc
566224,55 0a 00 04 03 07 01 01 03 1d
567217,55 0a 00 04 03 07 01 01 01 9c
567714,55 0a 00 04 03 07 01 01 03 1d
569702,55 0a 00 04 03 07 01 01 02 dc
570199,55 0b 00 04 03 06 00 00 00 40
570696,55 0a 00 04 03 07 01 01 03 1d
571690,55 0a 00 04 03 07 01 01 01 9c
572187,55 0a 00 04 03 07 01 01 03 1d
575168,55 0b 00 04 03 06 00 00 64 42
576659,55 0a 00 04 03 07 01 01 02 dc
577653,55 0a 00 04 03 07 01 01 03 1d
578647,55 0a 00 04 03 07 01 01 02 dc
579641,55 0a 00 04 03 07 01 01 03 1d
580138,55 0b 00 04 03 06 00 00 00 40
585107,55 0b 00 04 03 06 00 00 00 40
590077,55 0b 00 04 03 06 00 00 00 40
594052,55 0a 00 04 03 07 01 01 01 9c
594549,55 0a 00 04 03 07 01 01 03 1d
595046,55 0b 00 04 03 06 00 00 00 40
598028,55 0a 00 04 03 07 01 01 02 dc
598525,55 0a 00 04 03 07 01 01 01 9c
599022,55 0a 00 04 03 07 01 01 03 1d
600115,55 0b 00 04 03 06 00 00 c8 42
604985,55 0b 00 04 03 06 00 00 00 40
609954,55 0b 00 04 03 06 00 00 00 40
