millis,raw_data_hex
257253,55 0b 00 04 03 06 00 00 c8 42
262123,55 0b 00 04 03 06 00 00 80 3f
264111,55 0a 00 04 03 07 01 01 02 dc
265105,55 0a 00 04 03 07 01 01 03 1d
266596,55 0a 00 04 03 07 01 01 01 9c
267093,55 0b 00 04 03 06 00 00 28 42
267192,55 0a 00 04 03 07 01 01 03 1d
268087,55 0a 00 04 03 07 01 01 01 9c
268584,55 0a 00 04 03 07 01 01 03 1d
269081,55 0a 00 04 03 07 01 01 01 9c
269578,55 0a 00 04 03 07 01 01 03 1d
270075,55 0a 00 04 03 07 01 01 01 9c
270572,55 0a 00 04 03 07 01 01 02 dc
271069,55 0a 00 04 03 07 01 01 03 1d
272063,55 0b 00 04 03 06 00 00 c8 42
274548,55 0a 00 04 03 07 01 01 02 dc
275044,55 0a 00 04 03 07 01 01 01 9c
275641,55 0a 00 04 03 07 01 01 03 1d
277132,55 0b 00 04 03 06 00 00 00 40
277529,55 0a 00 04 03 07 01 01 01 9c
278026,55 0a 00 04 03 07 01 01 02 dc
279020,55 0a 00 04 03 07 01 01 03 1d
282002,55 0b 00 04 03 06 00 00 80 3f
286972,55 0b 00 04 03 06 00 00 70 42
291942,55 0b 00 04 03 06 00 00 00 40
292041,55 0a 00 04 03 07 01 01 02 dc
292935,55 0a 00 04 03 07 01 01 01 9c
293929,55 0a 00 04 03 07 01 01 03 1d
296911,55 0b 00 04 03 06 00 00 9a 42
299496,55 0a 00 04 03 07 01 01 02 dc
301881,55 0b 00 04 03 06 00 00 00 40
306851,55 0b 00 04 03 06 00 00 00 40
308342,55 0a 00 04 03 07 01 01 01 9c
308839,55 0a 00 04 03 07 01 01 03 1d
309336,55 0a 00 04 03 07 01 01 02 dc
311821,55 0b 00 04 03 06 00 00 00 40
311920,55 0a 00 04 03 07 01 01 01 9c
312318,55 0a 00 04 03 07 01 01 02 dc
316294,55 0a 00 04 03 07 01 01 03 1d
316791,55 0b 00 04 03 06 00 00 00 40
318779,55 0a 00 04 03 07 01 01 01 9c
319276,55 0a 00 04 03 07 01 01 02 dc
320767,55 0a 00 04 03 07 01 01 03 1d
321761,55 0b 00 04 03 06 00 00 00 42
324246,55 0a 00 04 03 07 01 01 02 dc
326732,55 0b 00 04 03 06 00 00 00 40
327229,55 0a 00 04 03 07 01 01 03 1d
328720,55 0a 00 04 03 07 01 01 02 dc
331205,55 0a 00 04 03 07 01 01 01 9c
331702,55 0b 00 04 03 06 00 00 00 40
333193,55 0a 00 04 03 07 01 01 03 1d
336672,55 0b 00 04 03 06 00 00 00 40
337666,55 0a 00 04 03 07 01 01 02 dc
339156,55 0a 00 04 03 07 01 01 03 1d
341642,55 0b 00 04 03 06 00 00 80 3f
346612,55 0b 00 04 03 06 00 00 20 41
351582,55 0b 00 04 03 06 00 00 80 3f
354564,55 0a 00 04 03 07 01 01 02 dc
355558,55 0a 00 04 03 07 01 01 03 1d
356552,55 0b 00 04 03 06 00 00 c8 42
361621,55 0b 00 04 03 06 00 00 c8 42
366492,55 0b 00 04 03 06 00 00 00 40
366989,55 0a 00 04 03 07 01 01 02 dc
367486,55 0a 00 04 03 07 01 01 03 1d
367983,55 0a 00 04 03 07 01 01 01 9c
368480,55 0a 00 04 03 07 01 01 02 dc
369474,55 0a 00 04 03 07 01 01 03 1d
371462,55 0b 00 04 03 06 00 00 00 40
373450,55 0a 00 04 03 07 01 01 02 dc
374444,55 0a 00 04 03 07 01 01 03 1d
375935,55 0a 00 04 03 07 01 01 02 dc
376432,55 0b 00 04 03 06 00 00 c8 42
380904,55 0a 00 04 03 07 01 01 03 1d
381401,55 0b 00 04 03 06 00 00 2c 42
383389,55 0a 00 04 03 07 01 01 01 9c
383886,55 0a 00 04 03 07 01 01 02 dc
384383,55 0a 00 04 03 07 01 01 03 1d
386371,55 0b 00 04 03 06 00 00 00 40
387365,55 0a 00 04 03 07 01 01 02 dc
390347,55 0a 00 04 03 07 01 01 03 1d
391341,55 0b 00 04 03 06 00 00 6c 42
392832,55 0a 00 04 03 07 01 01 02 dc
393826,55 0a 00 04 03 07 01 01 01 9c
394323,55 0a 00 04 03 07 01 01 03 1d
396310,55 0b 00 04 03 06 00 00 b0 41
401280,55 0b 00 04 03 06 00 00 80 42
406249,55 0b 00 04 03 06 00 00 00 40
407740,55 0a 00 04 03 07 01 01 01 9c
408238,55 0a 00 04 03 07 01 01 02 dc
409728,55 0a 00 04 03 07 01 01 03 1d
411219,55 0b 00 04 03 06 00 00 08 42
414698,55 0a 00 04 03 07 01 01 01 9c
415196,55 0a 00 04 03 07 01 01 03 1d
415692,55 0a 00 04 03 07 01 01 01 9c
416189,55 0b 00 04 03 06 00 00 1c 42
416287,55 64 55 0a 00 04 03 07 01 01
418674,55 0a 00 04 03 07 01 01 03 1d
421159,55 0b 00 04 03 06 00 00 00 40
421656,55 0a 00 04 03 07 01 01 01 9c
422153,55 0a 00 04 03 07 01 01 03 1d
425135,55 0a 00 04 03 07 01 01 02 dc
426129,55 0b 00 04 03 06 00 00 00 40
428116,55 0a 00 04 03 07 01 01 01 9c
428613,55 0a 00 04 03 07 01 01 02 dc
429110,55 0a 00 04 03 07 01 01 03 1d
431098,55 0b 00 04 03 06 00 00 5c 42
435074,55 0a 00 04 03 07 01 01 01 9c
436068,55 0b 00 04 03 06 00 00 28 42
436564,55 0a 00 04 03 07 01 01 03 1d
441037,55 0b 00 04 03 06 00 00 80 3f
446007,55 0b 00 04 03 06 00 00 c8 42
450977,55 0b 00 04 03 06 00 00 20 41
453959,55 0a 00 04 03 07 01 01 02 dc
455449,55 0a 00 04 03 07 01 01 03 1d
455947,55 0b 00 04 03 06 00 00 00 40
456444,55 0a 00 04 03 07 01 01 02 dc
458928,55 0a 00 04 03 07 01 01 01 9c
459425,55 0a 00 04 03 07 01 01 03 1d
459922,55 0a 00 04 03 07 01 01 02 dc
460916,55 0b 00 04 03 06 00 00 20 41
461016,55 0a 00 04 03 07 01 01 03 1d
463898,55 0a 00 04 03 07 01 01 01 9c
464395,55 0a 00 04 03 07 01 01 02 dc
465886,55 0b 00 04 03 06 00 00 00 40
466880,55 0a 00 04 03 07 01 01 01 9c
467377,55 0a 00 04 03 07 01 01 03 1d
470856,55 0b 00 04 03 06 00 00 20 41
471353,55 0a 00 04 03 07 01 01 02 dc
471850,55 0a 00 04 03 07 01 01 01 9c
472346,55 0a 00 04 03 07 01 01 03 1d
473837,55 0a 00 04 03 07 01 01 02 dc
474831,55 0a 00 04 03 07 01 01 03 1d
475825,55 0b 00 04 03 06 00 00 92 42
476322,55 0a 00 04 03 07 01 01 02 dc
479304,55 0a 00 04 03 07 01 01 03 1d
480795,55 0b 00 04 03 06 00 00 96 42
485764,55 0b 00 04 03 06 00 00 20 41
486758,55 0a 00 04 03 07 01 01 01 9c
487255,55 0a 00 04 03 07 01 01 02 dc
488249,55 0a 00 04 03 07 01 01 01 9c
488746,55 0a 00 04 03 07 01 01 03 1d
489740,55 0a 00 04 03 07 01 01 01 9c
490237,55 0a 00 04 03 07 01 01 03 1d
490734,55 0b 00 04 03 06 00 00 00 40
491728,55 0a 00 04 03 07 01 01 01 9c
492225,55 0a 00 04 03 07 01 01 03 1d
493219,55 0a 00 04 03 07 01 01 02 dc
495704,55 0b 00 04 03 06 00 00 00 40
495803,55 0a 00 04 03 07 01 01 03 1d
498288,55 0a 00 04 03 07 01 01 01 9c
499182,55 0a 00 04 03 07 01 01 03 1d
500673,55 0b 00 04 03 06 00 00 c8 42
505643,55 0b 00 04 03 06 00 00 c8 42
510613,55 0b 00 04 03 06 00 00 00 40
515583,55 0b 00 04 03 06 00 00 c8 42
520553,55 0b 00 04 03 06 00 00 40 41
520652,55 0a 00 04 03 07 01 01 02 dc
521050,55 0a 00 04 03 07 01 01 03 1d
522044,55 0a 00 04 03 07 01 01 01 9c
522541,55 0a 00 04 03 07 01 01 03 1d
523535,55 0a 00 04 03 07 01 01 02 dc
524529,55 0a 00 04 03 07 01 01 03 1d
525026,55 0a 00 04 03 07 01 01 02 dc
525523,55 0b 00 04 03 06 00 00 00 40
527113,55 0a 00 04 03 07 01 01 03 1d
529498,55 0a 00 04 03 07 01 01 02 dc
530492,55 0b 00 04 03 06 00 00 00 40
535462,55 0b 00 04 03 06 00 00 20 41
536456,55 0a 00 04 03 07 01 01 03 1d
537947,55 0a 00 04 03 07 01 01 01 9c
538444,55 0a 00 04 03 07 01 01 02 dc
538941,55 0a 00 04 03 07 01 01 03 1d
539438,55 0a 00 04 03 07 01 01 01 9c
539935,55 0a 00 04 03 07 01 01 02 dc
540432,55 0b 00 04 03 06 00 00 00 40
545401,55 0b 00 04 03 06 00 00 00 40
545501,55 0a 00 04 03 07 01 01 01 9c
546395,55 0a 00 04 03 07 01 01 02 dc
550371,55 0b 00 04 03 06 00 00 00 40
555341,55 0b 00 04 03 06 00 00 00 40
555440,55 0a 00 04 03 07 01 01 01 9c
556335,55 0a 00 04 03 07 01 01 02 dc
557328,55 0a 00 04 03 07 01 01 03 1d
560310,55 0b 00 04 03 06 00 00 80 3f
561304,55 0a 00 04 03 07 01 01 02 dc
565280,55 0b 00 04 03 06 00 00 00 40
566771,55 0a 00 04 03 07 01 01 03 1d
567268,55 0a 00 04 03 07 01 01 01 9c
567765,55 0a 00 04 03 07 01 01 02 dc
569753,55 0a 00 04 03 07 01 01 03 1d
570250,55 0b 00 04 03 06 00 00 00 40
571741,55 0a 00 04 03 07 01 01 02 dc
572238,55 0a 00 04 03 07 01 01 03 1d
573232,55 0a 00 04 03 07 01 01 02 dc
574226,55 0a 00 04 03 07 01 01 01 9c
574723,55 0a 00 04 03 07 01 01 03 1d
575220,55 0b 00 04 03 06 00 00 00 40
575319,55 0a 00 04 03 07 01 01 02 dc
577705,55 0a 00 04 03 07 01 01 03 1d
579693,55 0a 00 04 03 07 01 01 01 9c
580190,55 0b 00 04 03 06 00 00 00 40
581184,55 0a 00 04 03 07 01 01 02 dc
582675,55 0a 00 04 03 07 01 01 01 9c
583172,55 0a 00 04 03 07 01 01 02 dc
584663,55 0a 00 04 03 07 01 01 03 1d
585160,55 0b 00 04 03 06 00 00 00 40
585259,55 0a 00 04 03 07 01 01 02 dc
586154,55 0a 00 04 03 07 01 01 03 1d
588142,55 0a 00 04 03 07 01 01 02 dc
590130,55 0b 00 04 03 06 00 00 00 40
595100,55 0b 00 04 03 06 00 00 00 40
595199,55 0a 00 04 03 07 01 01 03 1d
595597,55 0a 00 04 03 07 01 01 02 dc
597088,55 0a 00 04 03 07 01 01 01 9c
597585,55 0a 00 04 03 07 01 01 02 dc
598082,55 0a 00 04 03 07 01 01 03 1d
599076,55 0a 00 04 03 07 01 01 02 dc
600070,55 0b 00 04 03 06 00 00 00 40
600169,55 0a 00 04 03 07 01 01 01 9c
601064,55 0a 00 04 03 07 01 01 03 1d
601561,55 0a 00 04 03 07 01 01 01 9c
602058,55 0a 00 04 03 07 01 01 03 1d
603549,55 0a 00 04 03 07 01 01 01 9c
604046,55 0a 00 04 03 07 01 01 03 1d
605040,55 0b 00 04 03 06 00 00 00 40
609016,55 0a 00 04 03 07 01 01 02 dc
610010,55 0b 00 04 03 06 00 00 00 40
610507,55 0a 00 04 03 07 01 01 01 9c
611004,55 0a 00 04 03 07 01 01 03 1d
612993,55 0a 00 04 03 07 01 01 02 dc
614981,55 0b 00 04 03 06 00 00 00 40
615478,55 0a 00 04 03 07 01 01 03 1d
616472,55 0a 00 04 03 07 01 01 01 9c
616969,55 0a 00 04 03 07 01 01 02 dc
618460,55 0a 00 04 03 07 01 01 03 1d
619454,55 0a 00 04 03 07 01 01 01 9c
619951,55 0b 00 04 03 06 00 00 00 40
620050,55 0a 00 04 03 07 01 01 02 dc
621939,55 0a 00 04 03 07 01 01 01 9c
622436,55 0a 00 04 03 07 01 01 02 dc
623430,55 0a 00 04 03 07 01 01 03 1d
624424,55 0a 00 04 03 07 01 01 02 dc
624921,55 0b 00 04 03 06 00 00 00 40
625418,55 0a 00 04 03 07 01 01 03 1d
626910,55 0a 00 04 03 07 01 01 01 9c
627407,55 0a 00 04 03 07 01 01 03 1d
628401,55 0a 00 04 03 07 01 01 01 9c
628898,55 0a 00 04 03 07 01 01 03 1d
629892,55 0b 00 04 03 06 00 00 00 40
634862,55 0b 00 04 03 06 00 00 c8 42
