millis,raw_data_hex
324580,55 0a 00 04 03 07 01 01 02 dc
325076,55 0a 00 04 03 07 01 01 03 1d
325673,55 0a 00 04 03 07 01 01 02 dc
326566,55 0b 00 04 03 06 00 00 7c 42
326666,55 0a 00 04 03 07 01 01 03 1d
331632,55 0b 00 04 03 06 00 00 00 40
333520,55 0a 00 04 03 07 01 01 01 9c
334017,55 0a 00 04 03 07 01 01 03 1d
336500,55 0b 00 04 03 06 00 00 80 3f
341069,55 0a 00 04 03 07 01 01 01 9c
341466,55 0b 00 04 03 06 00 00 00 40
341566,55 0a 00 04 03 07 01 01 02 dc
343552,55 0a 00 04 03 07 01 01 03 1d
343949,55 0a 00 04 03 07 01 01 01 9c
344546,55 0a 00 04 03 07 01 01 02 dc
344943,55 0a 00 04 03 07 01 01 03 1d
346433,55 0b 00 04 03 06 00 00 a2 42
350406,55 0a 00 04 03 07 01 01 01 9c
350903,55 0a 00 04 03 07 01 01 03 1d
351399,55 0b 00 04 03 06 00 00 00 40
351896,55 0a 00 04 03 07 01 01 02 dc
352988,55 0a 00 04 03 07 01 01 03 1d
356366,55 0b 00 04 03 06 00 00 80 3f
360835,55 0a 00 04 03 07 01 01 02 dc
361332,55 0b 00 04 03 06 00 00 00 40
361431,55 0a 00 04 03 07 01 01 03 1d
366299,55 0b 00 04 03 06 00 00 00 40
367789,55 0a 00 04 03 07 01 01 02 dc
368782,55 0a 00 04 03 07 01 01 03 1d
371265,55 0b 00 04 03 06 00 00 80 3f
372755,55 0a 00 04 03 07 01 01 01 9c
373252,55 0a 00 04 03 07 01 01 02 dc
373848,55 0a 00 04 03 07 01 01 03 1d
376232,55 0b 00 04 03 06 00 00 00 40
376331,55 0a 00 04 03 07 01 01 02 dc
377225,55 0a 00 04 03 07 01 01 03 1d
377721,55 0a 00 04 03 07 01 01 02 dc
381198,55 0b 00 04 03 06 00 00 00 40
384178,55 0a 00 04 03 07 01 01 03 1d
385271,55 0a 00 04 03 07 01 01 01 9c
385668,55 0a 00 04 03 07 01 01 02 dc
386165,55 0b 00 04 03 06 00 00 00 40
386264,55 0a 00 04 03 07 01 01 01 9c
387158,55 0a 00 04 03 07 01 01 03 1d
387655,55 0a 00 04 03 07 01 01 02 dc
388648,55 0a 00 04 03 07 01 01 01 9c
389145,55 0a 00 04 03 07 01 01 03 1d
389641,55 0a 00 04 03 07 01 01 01 9c
390138,55 0a 00 04 03 07 01 01 02 dc
390635,55 0a 00 04 03 07 01 01 03 1d
391231,55 0b 00 04 03 06 00 00 80 3f
396098,55 0b 00 04 03 06 00 00 00 40
401065,55 0b 00 04 03 06 00 00 80 3f
406031,55 0b 00 04 03 06 00 00 80 3f
410998,55 0b 00 04 03 06 00 00 80 3f
415964,55 0b 00 04 03 06 00 00 80 3f
418945,55 0a 00 04 03 07 01 01 02 dc
419938,55 0a 00 04 03 07 01 01 03 1d
420931,55 0b 00 04 03 06 00 00 c8 42
421925,55 0a 00 04 03 07 01 01 02 dc
423912,55 0a 00 04 03 07 01 01 03 1d
425998,55 0b 00 04 03 06 00 00 00 40
426892,55 0a 00 04 03 07 01 01 01 9c
427388,55 0a 00 04 03 07 01 01 02 dc
427885,55 0a 00 04 03 07 01 01 01 9c
428382,55 0a 00 04 03 07 01 01 03 1d
428878,55 0a 00 04 03 07 01 01 02 dc
429474,55 0a 00 04 03 07 01 01 03 1d
430865,55 0b 00 04 03 06 00 00 00 40
430965,55 0a 00 04 03 07 01 01 02 dc
431859,55 0a 00 04 03 07 01 01 03 1d
433845,55 0a 00 04 03 07 01 01 01 9c
434342,55 0a 00 04 03 07 01 01 02 dc
434839,55 0a 00 04 03 07 01 01 03 1d
435336,55 0a 00 04 03 07 01 01 01 9c
435832,55 0b 00 04 03 06 00 00 00 40
435932,55 0a 00 04 03 07 01 01 02 dc
436329,55 0a 00 04 03 07 01 01 01 9c
436826,55 0a 00 04 03 07 01 01 03 1d
437819,55 0a 00 04 03 07 01 01 02 dc
438812,55 0a 00 04 03 07 01 01 03 1d
440799,55 0b 00 04 03 06 00 00 c8 42
442885,55 0a 00 04 03 07 01 01 01 9c
443282,55 0a 00 04 03 07 01 01 02 dc
443779,55 0a 00 04 03 07 01 01 03 1d
445766,55 0b 00 04 03 06 00 00 c8 42
448249,55 0a 00 04 03 07 01 01 02 dc
450732,55 0b 00 04 03 06 00 00 c8 42
451229,55 0a 00 04 03 07 01 01 03 1d
455699,55 0b 00 04 03 06 00 00 20 41
460666,55 0b 00 04 03 06 00 00 80 3f
461261,55 0a 00 04 03 07 01 01 02 dc
462155,55 0a 00 04 03 07 01 01 03 1d
465632,55 0b 00 04 03 06 00 00 00 40
466625,55 0a 00 04 03 07 01 01 02 dc
467121,55 0a 00 04 03 07 01 01 03 1d
468115,55 0a 00 04 03 07 01 01 01 9c
468711,55 0a 00 04 03 07 01 01 02 dc
469605,55 0a 00 04 03 07 01 01 03 1d
470598,55 0b 00 04 03 06 00 00 00 40
471095,55 0a 00 04 03 07 01 01 01 9c
471591,55 0a 00 04 03 07 01 01 02 dc
472084,55 0a 00 04 03 07 01 01 01 9c
473081,55 0a 00 04 03 07 01 01 02 dc
474075,55 0a 00 04 03 07 01 01 03 1d
475565,55 0b 00 04 03 06 00 00 80 3f
477055,55 0a 00 04 03 07 01 01 02 dc
477551,55 0a 00 04 03 07 01 01 03 1d
479041,55 0a 00 04 03 07 01 01 02 dc
479537,55 0a 00 04 03 07 01 01 01 9c
480133,55 0a 00 04 03 07 01 01 03 1d
480530,55 0b 00 04 03 06 00 00 80 3f
481126,55 0a 00 04 03 07 01 01 01 9c
481524,55 0a 00 04 03 07 01 01 02 dc
483511,55 0a 00 04 03 07 01 01 03 1d
485497,55 0b 00 04 03 06 00 00 80 3f
490464,55 0b 00 04 03 06 00 00 e8 41
492053,55 0a 00 04 03 07 01 01 01 9c
492451,55 0a 00 04 03 07 01 01 03 1d
494536,55 0a 00 04 03 07 01 01 02 dc
495530,55 0b 00 04 03 06 00 00 80 3f
495629,55 0a 00 04 03 07 01 01 03 1d
499900,55 0a 00 04 03 07 01 01 02 dc
500397,55 0b 00 04 03 06 00 00 00 40
501390,55 0a 00 04 03 07 01 01 03 1d
502384,55 0a 00 04 03 07 01 01 02 dc
502880,55 0a 00 04 03 07 01 01 03 1d
503475,55 0a 00 04 03 07 01 01 01 9c
504867,55 0a 00 04 03 07 01 01 02 dc
505364,55 0b 00 04 03 06 00 00 00 40
505463,55 0a 00 04 03 07 01 01 03 1d
506357,55 0a 00 04 03 07 01 01 02 dc
508840,55 0a 00 04 03 07 01 01 03 1d
510429,55 0b 00 04 03 06 00 00 00 40
510827,55 0a 00 04 03 07 01 01 02 dc
511820,55 0a 00 04 03 07 01 01 03 1d
514303,55 0a 00 04 03 07 01 01 02 dc
515296,55 0b 00 04 03 06 00 00 00 40
517283,55 0a 00 04 03 07 01 01 03 1d
520262,55 0b 00 04 03 06 00 00 00 40
520362,55 0a 00 04 03 07 01 01 01 9c
520759,55 0a 00 04 03 07 01 01 03 1d
521752,55 0a 00 04 03 07 01 01 01 9c
522249,55 0a 00 04 03 07 01 01 03 1d
523739,55 0a 00 04 03 07 01 01 02 dc
524236,55 0a 00 04 03 07 01 01 03 1d
525228,55 0b 00 04 03 06 00 00 00 40
528208,55 0a 00 04 03 07 01 01 01 9c
529699,55 0a 00 04 03 07 01 01 03 1d
530295,55 0b 00 04 03 06 00 00 80 3f
535261,55 0b 00 04 03 06 00 00 80 3f
539731,55 0a 00 04 03 07 01 01 02 dc
540128,55 0b 00 04 03 06 00 00 00 40
541121,55 0a 00 04 03 07 01 01 03 1d
542214,55 0a 00 04 03 07 01 01 02 dc
542611,55 0a 00 04 03 07 01 01 01 9c
543108,55 0a 00 04 03 07 01 01 03 1d
545094,55 0b 00 04 03 06 00 00 00 40
547577,55 0a 00 04 03 07 01 01 01 9c
548570,55 0a 00 04 03 07 01 01 03 1d
549563,55 0a 00 04 03 07 01 01 02 dc
550060,55 0b 00 04 03 06 00 00 00 40
550159,55 0a 00 04 03 07 01 01 01 9c
550556,55 0a 00 04 03 07 01 01 02 dc
551053,55 0a 00 04 03 07 01 01 03 1d
553536,55 0a 00 04 03 07 01 01 01 9c
554033,55 0a 00 04 03 07 01 01 03 1d
555026,55 0b 00 04 03 06 00 00 80 3f
556119,55 0a 00 04 03 07 01 01 02 dc
556516,55 0a 00 04 03 07 01 01 01 9c
557112,55 0a 00 04 03 07 01 01 03 1d
558105,55 0a 00 04 03 07 01 01 01 9c
558502,55 0a 00 04 03 07 01 01 03 1d
558999,55 0a 00 04 03 07 01 01 02 dc
559992,55 0b 00 04 03 06 00 00 00 40
564958,55 0b 00 04 03 06 00 00 00 40
565058,55 0a 00 04 03 07 01 01 03 1d
566448,55 0a 00 04 03 07 01 01 02 dc
569428,55 0a 00 04 03 07 01 01 03 1d
569925,55 0b 00 04 03 06 00 00 00 40
570421,55 0a 00 04 03 07 01 01 01 9c
570918,55 0a 00 04 03 07 01 01 02 dc
572408,55 0a 00 04 03 07 01 01 03 1d
573898,55 0a 00 04 03 07 01 01 01 9c
574394,55 0a 00 04 03 07 01 01 02 dc
574891,55 0b 00 04 03 06 00 00 00 40
576381,55 0a 00 04 03 07 01 01 03 1d
577970,55 0a 00 04 03 07 01 01 02 dc
579857,55 0b 00 04 03 06 00 00 00 40
580850,55 0a 00 04 03 07 01 01 01 9c
581347,55 0a 00 04 03 07 01 01 03 1d
582836,55 0a 00 04 03 07 01 01 01 9c
583433,55 0a 00 04 03 07 01 01 02 dc
584823,55 0b 00 04 03 06 00 00 00 40
589789,55 0b 00 04 03 06 00 00 00 40
592273,55 0a 00 04 03 07 01 01 01 9c
592769,55 0a 00 04 03 07 01 01 03 1d
594756,55 0b 00 04 03 06 00 00 00 40
596743,55 0a 00 04 03 07 01 01 02 dc
597736,55 0a 00 04 03 07 01 01 03 1d
599822,55 0b 00 04 03 06 00 00 80 3f
601709,55 0a 00 04 03 07 01 01 01 9c
602206,55 0a 00 04 03 07 01 01 02 dc
603696,55 0a 00 04 03 07 01 01 01 9c
604193,55 0a 00 04 03 07 01 01 03 1d
604689,55 0b 00 04 03 06 00 00 24 42
608166,55 0a 00 04 03 07 01 01 02 dc
609258,55 0a 00 04 03 07 01 01 03 1d
