millis,raw_data_hex
182700,55 0b 00 04 03 06 00 00 00 40
187671,55 0b 00 04 03 06 00 00 00 40
192642,55 0b 00 04 03 06 00 00 00 40
197613,55 0b 00 04 03 06 00 00 00 40
202585,55 0b 00 04 03 06 00 00 00 40
207556,55 0b 00 04 03 06 00 00 c8 41
212626,55 0b 00 04 03 06 00 00 80 3f
214018,55 0a 00 04 03 07 01 01 01 9c
214515,55 0a 00 04 03 07 01 01 03 1d
217498,55 0b 00 04 03 06 00 00 c4 42
222469,55 0b 00 04 03 06 00 00 00 40
227441,55 0b 00 04 03 06 00 00 c2 42
232412,55 0b 00 04 03 06 00 00 20 41
237383,55 0b 00 04 03 06 00 00 00 40
242354,55 0b 00 04 03 06 00 00 00 40
247325,55 0b 00 04 03 06 00 00 c8 42
252295,55 0b 00 04 03 06 00 00 00 40
257266,55 0b 00 04 03 06 00 00 00 40
262238,55 0b 00 04 03 06 00 00 00 40
267209,55 0b 00 04 03 06 00 00 00 40
272180,55 0b 00 04 03 06 00 00 00 40
277151,55 0b 00 04 03 06 00 00 00 40
282122,55 0b 00 04 03 06 00 00 00 40
287093,55 0b 00 04 03 06 00 00 00 40
292064,55 0b 00 04 03 06 00 00 00 40
297035,55 0b 00 04 03 06 00 00 e8 41
302006,55 0b 00 04 03 06 00 00 00 40
306977,55 0b 00 04 03 06 00 00 86 42
311948,55 0b 00 04 03 06 00 00 b8 41
316919,55 0b 00 04 03 06 00 00 00 40
321890,55 0b 00 04 03 06 00 00 00 40
326961,55 0b 00 04 03 06 00 00 80 3f
331832,55 0b 00 04 03 06 00 00 00 40
336803,55 0b 00 04 03 06 00 00 00 40
341774,55 0b 00 04 03 06 00 00 00 40
346745,55 0b 00 04 03 06 00 00 82 42
351716,55 0b 00 04 03 06 00 00 e0 41
356686,55 0b 00 04 03 06 00 00 30 42
361657,55 0b 00 04 03 06 00 00 20 41
366627,55 0b 00 04 03 06 00 00 00 40
371598,55 0b 00 04 03 06 00 00 00 40
376569,55 0b 00 04 03 06 00 00 20 42
381638,55 0b 00 04 03 06 00 00 80 3f
386510,55 0b 00 04 03 06 00 00 20 41
391480,55 0b 00 04 03 06 00 00 00 40
396451,55 0b 00 04 03 06 00 00 c8 42
401422,55 0b 00 04 03 06 00 00 c8 42
406392,55 0b 00 04 03 06 00 00 a6 42
410866,55 0a 00 04 03 07 01 01 01 9c
411363,55 0b 00 04 03 06 00 00 00 40
411462,55 0a 00 04 03 07 01 01 03 1d
416334,55 0b 00 04 03 06 00 00 20 41
421305,55 0b 00 04 03 06 00 00 00 40
426275,55 0b 00 04 03 06 00 00 00 40
431246,55 0b 00 04 03 06 00 00 60 41
436216,55 0b 00 04 03 06 00 00 00 40
441187,55 0b 00 04 03 06 00 00 c8 42
446158,55 0b 00 04 03 06 00 00 20 41
451129,55 0b 00 04 03 06 00 00 00 40
456100,55 0b 00 04 03 06 00 00 00 40
461070,55 0b 00 04 03 06 00 00 c8 42
466041,55 0b 00 04 03 06 00 00 20 41
471012,55 0b 00 04 03 06 00 00 00 40
475983,55 0b 00 04 03 06 00 00 c8 42
480953,55 0b 00 04 03 06 00 00 b8 42
485924,55 0b 00 04 03 06 00 00 20 41
490895,55 0b 00 04 03 06 00 00 70 41
495865,55 0b 00 04 03 06 00 00 00 40
500836,55 0b 00 04 03 06 00 00 c8 42
505806,55 0b 00 04 03 06 00 00 80 3f
510777,55 0b 00 04 03 06 00 00 c4 42
