millis,raw_data_hex
445811,55 0b 00 04 03 06 00 00 20 41
447798,55 0a 00 04 03 07 01 01 02 dc
448195,55 0a 00 04 03 07 01 01 03 1d
450778,55 0b 00 04 03 06 00 00 80 3f
455645,55 0b 00 04 03 06 00 00 70 41
460710,55 0b 00 04 03 06 00 00 84 42
465577,55 0b 00 04 03 06 00 00 80 3f
468061,55 0a 00 04 03 07 01 01 02 dc
469053,55 0a 00 04 03 07 01 01 01 9c
469650,55 0a 00 04 03 07 01 01 03 1d
470543,55 0b 00 04 03 06 00 00 80 3f
470643,55 0a 00 04 03 07 01 01 01 9c
471040,55 0a 00 04 03 07 01 01 03 1d
475113,55 0a 00 04 03 07 01 01 01 9c
475510,55 0b 00 04 03 06 00 00 00 40
476107,55 0a 00 04 03 07 01 01 03 1d
478987,55 0a 00 04 03 07 01 01 01 9c
479583,55 0a 00 04 03 07 01 01 03 1d
480477,55 0b 00 04 03 06 00 00 80 3f
482464,55 0a 00 04 03 07 01 01 01 9c
482960,55 0a 00 04 03 07 01 01 03 1d
485444,55 0b 00 04 03 06 00 00 00 40
487033,55 0a 00 04 03 07 01 01 01 9c
487430,55 0a 00 04 03 07 01 01 03 1d
490509,55 0b 00 04 03 06 00 00 80 3f
495377,55 0b 00 04 03 06 00 00 00 40
500343,55 0b 00 04 03 06 00 00 80 3f
505310,55 0b 00 04 03 06 00 00 80 3f
510277,55 0b 00 04 03 06 00 00 80 3f
515342,55 0b 00 04 03 06 00 00 00 40
515739,55 0a 00 04 03 07 01 01 02 dc
516335,55 0a 00 04 03 07 01 01 01 9c
516733,55 0a 00 04 03 07 01 01 03 1d
517726,55 0a 00 04 03 07 01 01 02 dc
518223,55 0a 00 04 03 07 01 01 03 1d
519216,55 0a 00 04 03 07 01 01 02 dc
520209,55 0b 00 04 03 06 00 00 00 40
520309,55 0a 00 04 03 07 01 01 01 9c
520805,55 0a 00 04 03 07 01 01 03 1d
522791,55 0a 00 04 03 07 01 01 01 9c
523288,55 0a 00 04 03 07 01 01 03 1d
525176,55 0b 00 04 03 06 00 00 80 3f
530142,55 0b 00 04 03 06 00 00 3c 42
530241,55 0a 00 04 03 07 01 01 02 dc
531135,55 0a 00 04 03 07 01 01 03 1d
535109,55 0b 00 04 03 06 00 00 80 3f
538585,55 0a 00 04 03 07 01 01 01 9c
539181,55 0a 00 04 03 07 01 01 03 1d
540075,55 0b 00 04 03 06 00 00 80 3f
545042,55 0b 00 04 03 06 00 00 80 3f
546531,55 0a 00 04 03 07 01 01 01 9c
547029,55 0a 00 04 03 07 01 01 03 1d
550008,55 0b 00 04 03 06 00 00 80 3f
554975,55 0b 00 04 03 06 00 00 80 3f
558551,55 0a 00 04 03 07 01 01 02 dc
559942,55 0b 00 04 03 06 00 00 f8 41
561929,55 0a 00 04 03 07 01 01 01 9c
562426,55 0a 00 04 03 07 01 01 03 1d
564909,55 0b 00 04 03 06 00 00 98 41
567889,55 0a 00 04 03 07 01 01 01 9c
568386,55 0a 00 04 03 07 01 01 03 1d
569478,55 0a 00 04 03 07 01 01 02 dc
569876,55 0b 00 04 03 06 00 00 00 40
572856,55 0a 00 04 03 07 01 01 03 1d
574843,55 0b 00 04 03 06 00 00 b8 41
579809,55 0b 00 04 03 06 00 00 80 3f
579909,55 0a 00 04 03 07 01 01 01 9c
580405,55 0a 00 04 03 07 01 01 03 1d
583286,55 0a 00 04 03 07 01 01 01 9c
583783,55 0a 00 04 03 07 01 01 03 1d
584776,55 0b 00 04 03 06 00 00 80 3f
589743,55 0b 00 04 03 06 00 00 c8 42
594710,55 0b 00 04 03 06 00 00 80 3f
599180,55 0a 00 04 03 07 01 01 01 9c
599677,55 0b 00 04 03 06 00 00 c8 42
600174,55 0a 00 04 03 07 01 01 03 1d
600670,55 0a 00 04 03 07 01 01 01 9c
602260,55 0a 00 04 03 07 01 01 02 dc
604147,55 0a 00 04 03 07 01 01 01 9c
604644,55 0b 00 04 03 06 00 00 c0 42
604743,55 0a 00 04 03 07 01 01 03 1d
606730,55 0a 00 04 03 07 01 01 02 dc
608717,55 0a 00 04 03 07 01 01 03 1d
609710,55 0b 00 04 03 06 00 00 00 40
610107,55 0a 00 04 03 07 01 01 02 dc
610604,55 0a 00 04 03 07 01 01 03 1d
612093,55 0a 00 04 03 07 01 01 01 9c
612591,55 0a 00 04 03 07 01 01 03 1d
