millis,raw_data_hex
63333,55 0b 00 04 03 06 00 00 00 40
66808,55 0a 00 04 03 07 01 01 01 9c
67305,55 0a 00 04 03 07 01 01 02 dc
68298,55 0b 00 04 03 06 00 00 00 40
73262,55 0b 00 04 03 06 00 00 00 40
75248,55 0a 00 04 03 07 01 01 03 1d
78327,55 0b 00 04 03 06 00 00 00 40
81802,55 0a 00 04 03 07 01 01 02 dc
82696,55 0a 00 04 03 07 01 01 03 1d
83193,55 0b 00 04 03 06 00 00 d8 41
84186,55 0a 00 04 03 07 01 01 02 dc
85179,55 0a 00 04 03 07 01 01 01 9c
85675,55 0a 00 04 03 07 01 01 02 dc
87165,55 0a 00 04 03 07 01 01 01 9c
87661,55 0a 00 04 03 07 01 01 02 dc
88158,55 0b 00 04 03 06 00 00 00 40
88654,55 0a 00 04 03 07 01 01 03 1d
90144,55 0a 00 04 03 07 01 01 02 dc
92130,55 0a 00 04 03 07 01 01 03 1d
93123,55 0b 00 04 03 06 00 00 ac 42
93222,55 0a 00 04 03 07 01 01 02 dc
94116,55 0a 00 04 03 07 01 01 03 1d
96599,55 0a 00 04 03 07 01 01 01 9c
97095,55 0a 00 04 03 07 01 01 03 1d
97592,55 0a 00 04 03 07 01 01 01 9c
98088,55 0b 00 04 03 06 00 00 00 40
98188,55 0a 00 04 03 07 01 01 03 1d
99081,55 0a 00 04 03 07 01 01 02 dc
100571,55 0a 00 04 03 07 01 01 03 1d
103054,55 0b 00 04 03 06 00 00 88 41
104543,55 0a 00 04 03 07 01 01 01 9c
105138,55 0a 00 04 03 07 01 01 03 1d
105536,55 0a 00 04 03 07 01 01 01 9c
106132,55 0a 00 04 03 07 01 01 02 dc
106529,55 0a 00 04 03 07 01 01 01 9c
108118,55 0b 00 04 03 06 00 00 00 40
108516,55 0a 00 04 03 07 01 01 02 dc
110998,55 0a 00 04 03 07 01 01 01 9c
111495,55 0a 00 04 03 07 01 01 02 dc
112487,55 0a 00 04 03 07 01 01 01 9c
112984,55 0b 00 04 03 06 00 00 00 40
113083,55 0a 00 04 03 07 01 01 02 dc
113480,55 0a 00 04 03 07 01 01 01 9c
113977,55 0a 00 04 03 07 01 01 02 dc
117949,55 0b 00 04 03 06 00 00 00 40
121027,55 0a 00 04 03 07 01 01 01 9c
122914,55 0b 00 04 03 06 00 00 00 40
123013,55 0a 00 04 03 07 01 01 02 dc
124006,55 0a 00 04 03 07 01 01 01 9c
125397,55 0a 00 04 03 07 01 01 02 dc
127880,55 0b 00 04 03 06 00 00 00 40
128873,55 0a 00 04 03 07 01 01 01 9c
129369,55 0a 00 04 03 07 01 01 02 dc
130859,55 0a 00 04 03 07 01 01 01 9c
131852,55 0a 00 04 03 07 01 01 02 dc
132845,55 0b 00 04 03 06 00 00 00 40
135924,55 0a 00 04 03 07 01 01 03 1d
136917,55 0a 00 04 03 07 01 01 01 9c
137315,55 0a 00 04 03 07 01 01 03 1d
137811,55 0b 00 04 03 06 00 00 80 3f
142777,55 0b 00 04 03 06 00 00 80 3f
145756,55 0a 00 04 03 07 01 01 01 9c
146253,55 0a 00 04 03 07 01 01 02 dc
147743,55 0b 00 04 03 06 00 00 00 40
152708,55 0b 00 04 03 06 00 00 00 40
157674,55 0b 00 04 03 06 00 00 00 40
162640,55 0b 00 04 03 06 00 00 00 40
167606,55 0b 00 04 03 06 00 00 00 40
172571,55 0b 00 04 03 06 00 00 00 40
174558,55 0a 00 04 03 07 01 01 01 9c
175055,55 0a 00 04 03 07 01 01 02 dc
177538,55 0b 00 04 03 06 00 00 00 40
182503,55 0b 00 04 03 06 00 00 00 40
184489,55 0a 00 04 03 07 01 01 01 9c
184986,55 0a 00 04 03 07 01 01 02 dc
187469,55 0b 00 04 03 06 00 00 00 40
192435,55 0b 00 04 03 06 00 00 00 40
193924,55 0a 00 04 03 07 01 01 01 9c
195414,55 0a 00 04 03 07 01 01 02 dc
197400,55 0b 00 04 03 06 00 00 00 40
200380,55 0a 00 04 03 07 01 01 03 1d
200877,55 0a 00 04 03 07 01 01 02 dc
201373,55 0a 00 04 03 07 01 01 03 1d
202466,55 0b 00 04 03 06 00 00 00 40
207432,55 0b 00 04 03 06 00 00 c8 42
212298,55 0b 00 04 03 06 00 00 80 3f
212894,55 0a 00 04 03 07 01 01 01 9c
213292,55 0a 00 04 03 07 01 01 03 1d
214285,55 0a 00 04 03 07 01 01 02 dc
214781,55 0a 00 04 03 07 01 01 01 9c
215873,55 0a 00 04 03 07 01 01 02 dc
217264,55 0b 00 04 03 06 00 00 00 40
217364,55 0a 00 04 03 07 01 01 03 1d
218257,55 0a 00 04 03 07 01 01 02 dc
221733,55 0a 00 04 03 07 01 01 03 1d
222329,55 0b 00 04 03 06 00 00 80 3f
222826,55 0a 00 04 03 07 01 01 01 9c
223223,55 0a 00 04 03 07 01 01 02 dc
227195,55 0b 00 04 03 06 00 00 00 40
227791,55 0a 00 04 03 07 01 01 01 9c
228288,55 0a 00 04 03 07 01 01 02 dc
228685,55 0a 00 04 03 07 01 01 01 9c
229182,55 0a 00 04 03 07 01 01 02 dc
229679,55 0a 00 04 03 07 01 01 01 9c
230275,55 0a 00 04 03 07 01 01 03 1d
232162,55 0b 00 04 03 06 00 00 00 40
232261,55 0a 00 04 03 07 01 01 01 9c
233155,55 0a 00 04 03 07 01 01 02 dc
237127,55 0b 00 04 03 06 00 00 00 40
242092,55 0b 00 04 03 06 00 00 00 40
247059,55 0b 00 04 03 06 00 00 00 40
252025,55 0b 00 04 03 06 00 00 00 40
253017,55 0a 00 04 03 07 01 01 01 9c
253514,55 0a 00 04 03 07 01 01 02 dc
256990,55 0b 00 04 03 06 00 00 00 40
261957,55 0b 00 04 03 06 00 00 00 40
266922,55 0b 00 04 03 06 00 00 00 40
267518,55 0a 00 04 03 07 01 01 01 9c
268511,55 0a 00 04 03 07 01 01 02 dc
271888,55 0b 00 04 03 06 00 00 00 40
276855,55 0b 00 04 03 06 00 00 00 40
281423,55 0a 00 04 03 07 01 01 01 9c
281920,55 0b 00 04 03 06 00 00 00 40
282019,55 0a 00 04 03 07 01 01 02 dc
286787,55 0b 00 04 03 06 00 00 00 40
291752,55 0b 00 04 03 06 00 00 00 40
296719,55 0b 00 04 03 06 00 00 00 40
301685,55 0b 00 04 03 06 00 00 00 40
306750,55 0b 00 04 03 06 00 00 80 3f
306849,55 0a 00 04 03 07 01 01 03 1d
311616,55 0b 00 04 03 06 00 00 00 40
311715,55 0a 00 04 03 07 01 01 01 9c
312609,55 0a 00 04 03 07 01 01 02 dc
316582,55 0b 00 04 03 06 00 00 00 40
321548,55 0b 00 04 03 06 00 00 00 40
326514,55 0b 00 04 03 06 00 00 00 40
329593,55 0a 00 04 03 07 01 01 03 1d
330586,55 0a 00 04 03 07 01 01 02 dc
331480,55 0b 00 04 03 06 00 00 00 40
331579,55 0a 00 04 03 07 01 01 03 1d
331976,55 0a 00 04 03 07 01 01 02 dc
335551,55 0a 00 04 03 07 01 01 01 9c
336048,55 0a 00 04 03 07 01 01 02 dc
336445,55 0b 00 04 03 06 00 00 00 40
336942,55 0a 00 04 03 07 01 01 01 9c
337439,55 0a 00 04 03 07 01 01 03 1d
338431,55 0a 00 04 03 07 01 01 01 9c
339524,55 0a 00 04 03 07 01 01 02 dc
341411,55 0b 00 04 03 06 00 00 00 40
343497,55 0a 00 04 03 07 01 01 03 1d
344391,55 0a 00 04 03 07 01 01 02 dc
346377,55 0b 00 04 03 06 00 00 00 40
351342,55 0b 00 04 03 06 00 00 00 40
356308,55 0b 00 04 03 06 00 00 00 40
358295,55 0a 00 04 03 07 01 01 03 1d
360380,55 0a 00 04 03 07 01 01 01 9c
360778,55 0a 00 04 03 07 01 01 02 dc
361274,55 0b 00 04 03 06 00 00 00 40
361374,55 0a 00 04 03 07 01 01 03 1d
361771,55 0a 00 04 03 07 01 01 02 dc
366240,55 0b 00 04 03 06 00 00 00 40
366339,55 0a 00 04 03 07 01 01 01 9c
366737,55 0a 00 04 03 07 01 01 02 dc
367829,55 0a 00 04 03 07 01 01 01 9c
368326,55 0a 00 04 03 07 01 01 02 dc
371206,55 0b 00 04 03 06 00 00 00 40
374682,55 0a 00 04 03 07 01 01 03 1d
375179,55 0a 00 04 03 07 01 01 02 dc
376172,55 0b 00 04 03 06 00 00 00 40
381138,55 0b 00 04 03 06 00 00 00 40
386104,55 0b 00 04 03 06 00 00 00 40
391070,55 0b 00 04 03 06 00 00 00 40
393155,55 0a 00 04 03 07 01 01 01 9c
394049,55 0a 00 04 03 07 01 01 02 dc
396035,55 0b 00 04 03 06 00 00 00 40
401001,55 0b 00 04 03 06 00 00 00 40
405967,55 0b 00 04 03 06 00 00 00 40
410933,55 0b 00 04 03 06 00 00 00 40
411032,55 0a 00 04 03 07 01 01 01 9c
411430,55 0a 00 04 03 07 01 01 02 dc
415899,55 0b 00 04 03 06 00 00 00 40
420865,55 0b 00 04 03 06 00 00 00 40
424342,55 0a 00 04 03 07 01 01 03 1d
425335,55 0a 00 04 03 07 01 01 02 dc
425931,55 0b 00 04 03 06 00 00 80 3f
426030,55 0a 00 04 03 07 01 01 03 1d
426824,55 0a 00 04 03 07 01 01 02 dc
430797,55 0b 00 04 03 06 00 00 00 40
431790,55 0a 00 04 03 07 01 01 01 9c
432286,55 0a 00 04 03 07 01 01 02 dc
435762,55 0b 00 04 03 06 00 00 00 40
435862,55 0a 00 04 03 07 01 01 01 9c
436259,55 0a 00 04 03 07 01 01 02 dc
439736,55 0a 00 04 03 07 01 01 01 9c
440232,55 0a 00 04 03 07 01 01 02 dc
440729,55 0b 00 04 03 06 00 00 00 40
442218,55 0a 00 04 03 07 01 01 01 9c
444701,55 0a 00 04 03 07 01 01 02 dc
445198,55 0a 00 04 03 07 01 01 03 1d
445695,55 0b 00 04 03 06 00 00 c8 42
447184,55 0a 00 04 03 07 01 01 01 9c
447780,55 0a 00 04 03 07 01 01 02 dc
450660,55 0b 00 04 03 06 00 00 00 40
455626,55 0b 00 04 03 06 00 00 00 40
460593,55 0b 00 04 03 06 00 00 00 40
465559,55 0b 00 04 03 06 00 00 00 40
470028,55 0a 00 04 03 07 01 01 01 9c
470525,55 0b 00 04 03 06 00 00 00 40
470624,55 0a 00 04 03 07 01 01 02 dc
474597,55 0a 00 04 03 07 01 01 03 1d
475093,55 0a 00 04 03 07 01 01 01 9c
475490,55 0b 00 04 03 06 00 00 00 40
475590,55 0a 00 04 03 07 01 01 02 dc
480456,55 0b 00 04 03 06 00 00 00 40
484528,55 0a 00 04 03 07 01 01 01 9c
485025,55 0a 00 04 03 07 01 01 02 dc
485423,55 0b 00 04 03 06 00 00 00 40
490389,55 0b 00 04 03 06 00 00 00 40
490984,55 0a 00 04 03 07 01 01 01 9c
491481,55 0a 00 04 03 07 01 01 02 dc
491878,55 0a 00 04 03 07 01 01 03 1d
494362,55 0a 00 04 03 07 01 01 02 dc
495355,55 0b 00 04 03 06 00 00 00 40
496844,55 0a 00 04 03 07 01 01 01 9c
497341,55 0a 00 04 03 07 01 01 02 dc
500320,55 0b 00 04 03 06 00 00 00 40
500817,55 0a 00 04 03 07 01 01 01 9c
501314,55 0a 00 04 03 07 01 01 02 dc
505287,55 0b 00 04 03 06 00 00 00 40
510253,55 0b 00 04 03 06 00 00 00 40
515219,55 0b 00 04 03 06 00 00 00 40
517702,55 0a 00 04 03 07 01 01 03 1d
518199,55 0a 00 04 03 07 01 01 02 dc
518696,55 0a 00 04 03 07 01 01 03 1d
520186,55 0b 00 04 03 06 00 00 00 40
521179,55 0a 00 04 03 07 01 01 02 dc
525151,55 0b 00 04 03 06 00 00 00 40
530118,55 0b 00 04 03 06 00 00 00 40
535084,55 0b 00 04 03 06 00 00 00 40
535581,55 0a 00 04 03 07 01 01 03 1d
540051,55 0b 00 04 03 06 00 00 80 3f
543030,55 0a 00 04 03 07 01 01 01 9c
543527,55 0a 00 04 03 07 01 01 02 dc
544520,55 0a 00 04 03 07 01 01 03 1d
545116,55 0b 00 04 03 06 00 00 80 3f
545613,55 0a 00 04 03 07 01 01 02 dc
546606,55 0a 00 04 03 07 01 01 03 1d
549983,55 0b 00 04 03 06 00 00 b8 41
550082,55 0a 00 04 03 07 01 01 02 dc
550480,55 0a 00 04 03 07 01 01 03 1d
551472,55 0a 00 04 03 07 01 01 02 dc
552963,55 0a 00 04 03 07 01 01 01 9c
553459,55 0a 00 04 03 07 01 01 03 1d
555048,55 0b 00 04 03 06 00 00 80 3f
555942,55 0a 00 04 03 07 01 01 02 dc
559915,55 0b 00 04 03 06 00 00 00 40
563491,55 0a 00 04 03 07 01 01 01 9c
564385,55 0a 00 04 03 07 01 01 02 dc
564882,55 0b 00 04 03 06 00 00 00 40
567861,55 0a 00 04 03 07 01 01 01 9c
568358,55 0a 00 04 03 07 01 01 02 dc
569847,55 0b 00 04 03 06 00 00 00 40
574814,55 0b 00 04 03 06 00 00 00 40
575311,55 0a 00 04 03 07 01 01 01 9c
575807,55 0a 00 04 03 07 01 01 03 1d
577794,55 0a 00 04 03 07 01 01 02 dc
579780,55 0b 00 04 03 06 00 00 00 40
580376,55 0a 00 04 03 07 01 01 03 1d
582263,55 0a 00 04 03 07 01 01 01 9c
583257,55 0a 00 04 03 07 01 01 03 1d
584250,55 0a 00 04 03 07 01 01 02 dc
584747,55 0b 00 04 03 06 00 00 00 40
585243,55 0a 00 04 03 07 01 01 03 1d
587230,55 0a 00 04 03 07 01 01 02 dc
589712,55 0b 00 04 03 06 00 00 00 40
591699,55 0a 00 04 03 07 01 01 03 1d
592196,55 0a 00 04 03 07 01 01 02 dc
593189,55 0a 00 04 03 07 01 01 03 1d
594679,55 0b 00 04 03 06 00 00 00 40
594778,55 0a 00 04 03 07 01 01 02 dc
599645,55 0b 00 04 03 06 00 00 00 40
604611,55 0b 00 04 03 06 00 00 00 40
609578,55 0b 00 04 03 06 00 00 00 40
614543,55 0b 00 04 03 06 00 00 00 40
614642,55 0a 00 04 03 07 01 01 01 9c
615040,55 0a 00 04 03 07 01 01 02 dc
617524,55 0a 00 04 03 07 01 01 03 1d
619510,55 0b 00 04 03 06 00 00 00 40
622490,55 0a 00 04 03 07 01 01 02 dc
624476,55 0b 00 04 03 06 00 00 00 40
624576,55 0a 00 04 03 07 01 01 03 1d
629442,55 0b 00 04 03 06 00 00 a8 41
